First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210285"",""R-HSA-210285"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210291"",""R-HSA-210291"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392202"",""R-HSA-392202"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-417829"",""R-HSA-417829"")","Jassal, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392874"",""R-HSA-392874"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391942"",""R-HSA-391942"")","Jassal, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""R-HSA-397835"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428941"",""R-HSA-428941"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""R-HSA-397835"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-396996"",""R-HSA-396996"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""R-HSA-397835"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-396941"",""R-HSA-396941"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""R-HSA-397835"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114552"",""R-HSA-114552"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""R-HSA-397835"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114558"",""R-HSA-114558"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""R-HSA-397891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-396996"",""R-HSA-396996"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""R-HSA-397891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-396941"",""R-HSA-396941"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""R-HSA-397891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114552"",""R-HSA-114552"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""R-HSA-397891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114558"",""R-HSA-114558"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418200"",""R-HSA-418200"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418200"",""R-HSA-418200"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418576"",""R-HSA-418576"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-417908"",""R-HSA-417908"")","Jassal, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418662"",""R-HSA-418662"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443439"",""R-HSA-443439"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428752"",""R-HSA-428752"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391939"",""R-HSA-391939"")","Jassal, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428752"",""R-HSA-428752"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428941"",""R-HSA-428941"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428918"",""R-HSA-428918"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391939"",""R-HSA-391939"")","Jassal, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430073"",""R-HSA-430073"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430096"",""R-HSA-430096"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430073"",""R-HSA-430073"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430076"",""R-HSA-430076"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430073"",""R-HSA-430073"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443418"",""R-HSA-443418"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430073"",""R-HSA-430073"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-429529"",""R-HSA-429529"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-430073"",""R-HSA-430073"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443831"",""R-HSA-443831"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-434633"",""R-HSA-434633"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442273"",""R-HSA-442273"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-435244"",""R-HSA-435244"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210290"",""R-HSA-210290"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-435244"",""R-HSA-435244"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210283"",""R-HSA-210283"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443910"",""R-HSA-443910"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432096"",""R-HSA-432096"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443910"",""R-HSA-443910"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-354149"",""R-HSA-354149"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453183"",""R-HSA-453183"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139842"",""R-HSA-139842"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602080"",""R-HSA-5602080"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158419"",""R-HSA-158419"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602080"",""R-HSA-5602080"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""R-HSA-158137"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602080"",""R-HSA-5602080"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140696"",""R-HSA-140696"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602080"",""R-HSA-5602080"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140599"",""R-HSA-140599"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5603467"",""R-HSA-5603467"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5606996"",""R-HSA-5606996"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5603467"",""R-HSA-5603467"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5591086"",""R-HSA-5591086"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5603467"",""R-HSA-5603467"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5591052"",""R-HSA-5591052"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5604929"",""R-HSA-5604929"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607002"",""R-HSA-5607002"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5604929"",""R-HSA-5604929"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5591040"",""R-HSA-5591040"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5606996"",""R-HSA-5606996"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5591052"",""R-HSA-5591052"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607023"",""R-HSA-5607023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158278"",""R-HSA-158278"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607043"",""R-HSA-5607043"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158278"",""R-HSA-158278"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684169"",""R-HSA-5684169"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453200"",""R-HSA-453200"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684169"",""R-HSA-5684169"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684801"",""R-HSA-5684801"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684801"",""R-HSA-5684801"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114689"",""R-HSA-114689"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670673"",""R-HSA-9670673"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140823"",""R-HSA-140823"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983259"",""R-HSA-983259"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983259"",""R-HSA-983259"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114697"",""R-HSA-114697"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607058"",""R-HSA-5607058"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140872"",""R-HSA-140872"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140806"",""R-HSA-140806"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""R-HSA-397835"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418091"",""R-HSA-418091"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""R-HSA-397835"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418172"",""R-HSA-418172"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""R-HSA-397835"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607058"",""R-HSA-5607058"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""R-HSA-397891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418091"",""R-HSA-418091"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""R-HSA-397891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418172"",""R-HSA-418172"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""R-HSA-397891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607058"",""R-HSA-5607058"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-426223"",""R-HSA-426223"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392831"",""R-HSA-392831"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-426223"",""R-HSA-426223"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418309"",""R-HSA-418309"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-426223"",""R-HSA-426223"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418365"",""R-HSA-418365"")","Akkerman, JW"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-426223"",""R-HSA-426223"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-425661"",""R-HSA-425661"")","Jassal, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-354149"",""R-HSA-354149"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158795"",""R-HSA-158795"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158893"",""R-HSA-158893"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158800"",""R-HSA-158800"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159005"",""R-HSA-159005"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114671"",""R-HSA-114671"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141040"",""R-HSA-141040"")","Ouwehand, WH"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202710"",""R-HSA-202710"")","Ouwehand, WH"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158354"",""R-HSA-158354"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158357"",""R-HSA-158357"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158399"",""R-HSA-158399"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607002"",""R-HSA-5607002"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140696"",""R-HSA-140696"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140840"",""R-HSA-140840"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""R-HSA-481009"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-417908"",""R-HSA-417908"")","Jassal, B"
