First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606324"",""R-HSA-1606324"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948703"",""R-HSA-8948703"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606327"",""R-HSA-1606327"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948703"",""R-HSA-8948703"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606327"",""R-HSA-1606327"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606345"",""R-HSA-1606345"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166038"",""R-HSA-166038"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166015"",""R-HSA-166015"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166038"",""R-HSA-166038"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869683"",""R-HSA-8869683"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166168"",""R-HSA-166168"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166175"",""R-HSA-166175"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166245"",""R-HSA-166245"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1028821"",""R-HSA-1028821"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166245"",""R-HSA-166245"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166271"",""R-HSA-166271"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166362"",""R-HSA-166362"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166091"",""R-HSA-166091"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166753"",""R-HSA-166753"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977626"",""R-HSA-977626"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166795"",""R-HSA-166795"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173636"",""R-HSA-173636"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166795"",""R-HSA-166795"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981648"",""R-HSA-981648"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166817"",""R-HSA-166817"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-981539"",""R-HSA-981539"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1675473"",""R-HSA-1675473"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-982810"",""R-HSA-982810"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678841"",""R-HSA-1678841"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169406"",""R-HSA-1169406"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678843"",""R-HSA-1678843"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678842"",""R-HSA-1678842"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678944"",""R-HSA-1678944"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678923"",""R-HSA-1678923"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168140"",""R-HSA-168140"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9630923"",""R-HSA-9630923"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168166"",""R-HSA-168166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448703"",""R-HSA-448703"")","Ray, KP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168166"",""R-HSA-168166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9603905"",""R-HSA-9603905"")","Jassal, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168400"",""R-HSA-168400"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-622420"",""R-HSA-622420"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168909"",""R-HSA-168909"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-918230"",""R-HSA-918230"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168910"",""R-HSA-168910"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684275"",""R-HSA-5684275"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168910"",""R-HSA-168910"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684267"",""R-HSA-5684267"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168915"",""R-HSA-168915"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562541"",""R-HSA-2562541"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168930"",""R-HSA-168930"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9013889"",""R-HSA-9013889"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168933"",""R-HSA-168933"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177671"",""R-HSA-177671"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-169680"",""R-HSA-169680"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168376"",""R-HSA-1168376"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-169719"",""R-HSA-169719"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166015"",""R-HSA-166015"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-169719"",""R-HSA-169719"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869683"",""R-HSA-8869683"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174551"",""R-HSA-174551"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-444647"",""R-HSA-444647"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-183130"",""R-HSA-183130"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-444647"",""R-HSA-444647"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-183130"",""R-HSA-183130"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-976768"",""R-HSA-976768"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1834939"",""R-HSA-1834939"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396002"",""R-HSA-2396002"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198270"",""R-HSA-198270"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390329"",""R-HSA-390329"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198270"",""R-HSA-198270"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2317314"",""R-HSA-2317314"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202164"",""R-HSA-202164"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202222"",""R-HSA-202222"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202164"",""R-HSA-202164"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202394"",""R-HSA-202394"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202174"",""R-HSA-202174"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202216"",""R-HSA-202216"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202214"",""R-HSA-202214"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202233"",""R-HSA-202233"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202222"",""R-HSA-202222"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202437"",""R-HSA-202437"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202291"",""R-HSA-202291"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202307"",""R-HSA-202307"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202291"",""R-HSA-202291"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202168"",""R-HSA-202168"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202307"",""R-HSA-202307"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730835"",""R-HSA-2730835"")","Niarakis, A"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""R-HSA-202453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""R-HSA-202534"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""R-HSA-202453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""R-HSA-202453"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""R-HSA-202453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""R-HSA-937050"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""R-HSA-202453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""R-HSA-975118"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""R-HSA-202453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""R-HSA-975122"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""R-HSA-202453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607756"",""R-HSA-5607756"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""R-HSA-202453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607757"",""R-HSA-5607757"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""R-HSA-202453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730904"",""R-HSA-2730904"")","Niarakis, A"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""R-HSA-202534"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""R-HSA-202534"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""R-HSA-202534"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""R-HSA-202453"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""R-HSA-202534"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""R-HSA-937050"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""R-HSA-202534"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""R-HSA-975118"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""R-HSA-202534"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""R-HSA-975122"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""R-HSA-202534"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607756"",""R-HSA-5607756"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""R-HSA-202534"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607757"",""R-HSA-5607757"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""R-HSA-202534"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730904"",""R-HSA-2730904"")","Niarakis, A"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029272"",""R-HSA-2029272"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202407"",""R-HSA-202407"")","de Bono, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029272"",""R-HSA-2029272"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029273"",""R-HSA-2029273"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029272"",""R-HSA-2029272"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029270"",""R-HSA-2029270"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029272"",""R-HSA-2029272"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029453"",""R-HSA-2029453"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029272"",""R-HSA-2029272"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029458"",""R-HSA-2029458"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029272"",""R-HSA-2029272"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2197697"",""R-HSA-2197697"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029449"",""R-HSA-2029449"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029273"",""R-HSA-2029273"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029449"",""R-HSA-2029449"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029270"",""R-HSA-2029270"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029449"",""R-HSA-2029449"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029453"",""R-HSA-2029453"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029449"",""R-HSA-2029449"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2197697"",""R-HSA-2197697"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029451"",""R-HSA-2029451"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029465"",""R-HSA-2029465"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029454"",""R-HSA-2029454"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029460"",""R-HSA-2029460"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029454"",""R-HSA-2029454"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389788"",""R-HSA-389788"")","Garapati, P V"
