First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371586"",""R-HSA-3371586"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618110"",""R-HSA-5618110"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3697882"",""R-HSA-3697882"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73646"",""R-HSA-73646"")","Jassal, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3697894"",""R-HSA-3697894"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3323050"",""R-HSA-3323050"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3858387"",""R-HSA-3858387"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9653893"",""R-HSA-9653893"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4647593"",""R-HSA-4647593"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4647594"",""R-HSA-4647594"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4793819"",""R-HSA-4793819"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082384"",""R-HSA-5082384"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082369"",""R-HSA-5082369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4793819"",""R-HSA-4793819"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082384"",""R-HSA-5082384"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371554"",""R-HSA-3371554"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082387"",""R-HSA-5082387"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082356"",""R-HSA-5082356"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082391"",""R-HSA-5082391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5324617"",""R-HSA-5324617"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082391"",""R-HSA-5082391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371582"",""R-HSA-3371582"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082391"",""R-HSA-5082391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082405"",""R-HSA-5082405"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082391"",""R-HSA-5082391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082387"",""R-HSA-5082387"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082405"",""R-HSA-5082405"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5082356"",""R-HSA-5082356"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5251942"",""R-HSA-5251942"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5252041"",""R-HSA-5252041"")","Jassal, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5251959"",""R-HSA-5251959"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5252079"",""R-HSA-5252079"")","Jassal, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5252041"",""R-HSA-5252041"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5251955"",""R-HSA-5251955"")","Jassal, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5252079"",""R-HSA-5252079"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5251942"",""R-HSA-5251942"")","Jassal, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5324632"",""R-HSA-5324632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371531"",""R-HSA-3371531"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5324632"",""R-HSA-5324632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371435"",""R-HSA-3371435"")","Shamovsky, V"
