First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928628"",""R-HSA-3928628"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""R-HSA-445072"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928628"",""R-HSA-3928628"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""R-HSA-399941"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928628"",""R-HSA-3928628"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""R-HSA-400682"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928639"",""R-HSA-3928639"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928614"",""R-HSA-3928614"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928642"",""R-HSA-3928642"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""R-HSA-428522"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928642"",""R-HSA-3928642"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""R-HSA-445072"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928642"",""R-HSA-3928642"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""R-HSA-399941"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928642"",""R-HSA-3928642"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""R-HSA-400682"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928651"",""R-HSA-3928651"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985594"",""R-HSA-8985594"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928651"",""R-HSA-3928651"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928576"",""R-HSA-3928576"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928651"",""R-HSA-3928651"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416559"",""R-HSA-416559"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928657"",""R-HSA-3928657"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928624"",""R-HSA-3928624"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928660"",""R-HSA-3928660"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928646"",""R-HSA-3928646"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399933"",""R-HSA-399933"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399942"",""R-HSA-399942"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399933"",""R-HSA-399933"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399938"",""R-HSA-399938"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399934"",""R-HSA-399934"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399947"",""R-HSA-399947"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399934"",""R-HSA-399934"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""R-HSA-399941"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399938"",""R-HSA-399938"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""R-HSA-428522"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399938"",""R-HSA-399938"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""R-HSA-445072"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399938"",""R-HSA-399938"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""R-HSA-400682"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""R-HSA-399941"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399930"",""R-HSA-399930"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4093336"",""R-HSA-4093336"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""R-HSA-428522"")","Garapati, P V"
