First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162914"",""R-HSA-162914"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167630"",""R-HSA-167630"")","Gillespie, ME"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162914"",""R-HSA-162914"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182243"",""R-HSA-182243"")","Gillespie, ME"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164504"",""R-HSA-164504"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180634"",""R-HSA-180634"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164522"",""R-HSA-164522"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180627"",""R-HSA-180627"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164522"",""R-HSA-164522"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180622"",""R-HSA-180622"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164522"",""R-HSA-164522"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180630"",""R-HSA-180630"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165028"",""R-HSA-165028"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187213"",""R-HSA-187213"")","Gillespie, ME"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165028"",""R-HSA-165028"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180739"",""R-HSA-180739"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165028"",""R-HSA-165028"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3149454"",""R-HSA-3149454"")","Gillespie, ME"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165043"",""R-HSA-165043"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180622"",""R-HSA-180622"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180710"",""R-HSA-180710"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614367"",""R-HSA-9614367"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636128"",""R-HSA-9636128"")","Gillespie, ME"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-165047"",""R-HSA-165047"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629004"",""R-HSA-9629004"")",
