First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109817"",""R-HSA-109817"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109817"",""R-HSA-109817"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109817"",""R-HSA-109817"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109817"",""R-HSA-109817"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109863"",""R-HSA-109863"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109857"",""R-HSA-109857"")","Charalambous, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109864"",""R-HSA-109864"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111898"",""R-HSA-111898"")","Le Novere, N"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109864"",""R-HSA-109864"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109858"",""R-HSA-109858"")","Charalambous, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110011"",""R-HSA-110011"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74740"",""R-HSA-74740"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110011"",""R-HSA-110011"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74707"",""R-HSA-74707"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111912"",""R-HSA-111912"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9620717"",""R-HSA-9620717"")","Rothfels, K"
