First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139917"",""R-HSA-139917"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168849"",""R-HSA-168849"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""R-HSA-139952"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5213462"",""R-HSA-5213462"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""R-HSA-139952"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3465448"",""R-HSA-3465448"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""R-HSA-139952"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""R-HSA-139952"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211219"",""R-HSA-211219"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211186"",""R-HSA-211186"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211219"",""R-HSA-211219"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211190"",""R-HSA-211190"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211247"",""R-HSA-211247"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211239"",""R-HSA-211239"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""R-HSA-2562564"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2672196"",""R-HSA-2672196"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""R-HSA-2562564"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5213462"",""R-HSA-5213462"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""R-HSA-2562564"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686930"",""R-HSA-9686930"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""R-HSA-2562564"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5357828"",""R-HSA-5357828"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""R-HSA-2562564"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139898"",""R-HSA-139898"")","Gopinathrao, G"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""R-HSA-2562564"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3465448"",""R-HSA-3465448"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562564"",""R-HSA-2562564"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139952"",""R-HSA-139952"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-266204"",""R-HSA-266204"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211247"",""R-HSA-211247"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3465429"",""R-HSA-3465429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5213462"",""R-HSA-5213462"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418845"",""R-HSA-418845"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351876"",""R-HSA-351876"")","Schulze-Osthoff, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418845"",""R-HSA-418845"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201636"",""R-HSA-201636"")","Schulze-Osthoff, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418845"",""R-HSA-418845"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201595"",""R-HSA-201595"")","Schulze-Osthoff, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418845"",""R-HSA-418845"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351871"",""R-HSA-351871"")","Schulze-Osthoff, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418845"",""R-HSA-418845"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351913"",""R-HSA-351913"")","Schulze-Osthoff, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418845"",""R-HSA-418845"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9627104"",""R-HSA-9627104"")","Shamovsky, V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-418845"",""R-HSA-418845"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373705"",""R-HSA-373705"")","Garapati, P V"
