First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""R-HSA-380901"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""R-HSA-380574"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""R-HSA-380901"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917744"",""R-HSA-917744"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""R-HSA-416639"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420975"",""R-HSA-420975"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""R-HSA-416639"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""R-HSA-416639"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416985"",""R-HSA-416985"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416985"",""R-HSA-416985"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416985"",""R-HSA-416985"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420975"",""R-HSA-420975"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420975"",""R-HSA-420975"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-438037"",""R-HSA-438037"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420975"",""R-HSA-420975"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432162"",""R-HSA-432162"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420977"",""R-HSA-420977"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420980"",""R-HSA-420980"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421007"",""R-HSA-421007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421007"",""R-HSA-421007"")","Mahajan, SS"
