First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""R-HSA-4724284"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634750"",""R-HSA-5634750"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""R-HSA-4724284"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638333"",""R-HSA-5638333"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""R-HSA-4724284"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4827383"",""R-HSA-4827383"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""R-HSA-4724284"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649801"",""R-HSA-5649801"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""R-HSA-4724284"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5218952"",""R-HSA-5218952"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""R-HSA-4724284"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205799"",""R-HSA-5205799"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""R-HSA-4724284"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5225649"",""R-HSA-5225649"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""R-HSA-4724284"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3318486"",""R-HSA-3318486"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4724284"",""R-HSA-4724284"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3301237"",""R-HSA-3301237"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754176"",""R-HSA-4754176"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5159245"",""R-HSA-5159245"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754176"",""R-HSA-4754176"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638332"",""R-HSA-5638332"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754176"",""R-HSA-4754176"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5634750"",""R-HSA-5634750"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754176"",""R-HSA-4754176"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638333"",""R-HSA-5638333"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754176"",""R-HSA-4754176"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4827383"",""R-HSA-4827383"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754176"",""R-HSA-4754176"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649801"",""R-HSA-5649801"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754176"",""R-HSA-4754176"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5218952"",""R-HSA-5218952"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754176"",""R-HSA-4754176"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5205799"",""R-HSA-5205799"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754176"",""R-HSA-4754176"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5225649"",""R-HSA-5225649"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754176"",""R-HSA-4754176"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3318486"",""R-HSA-3318486"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754176"",""R-HSA-4754176"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3301237"",""R-HSA-3301237"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754181"",""R-HSA-4754181"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5637686"",""R-HSA-5637686"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754181"",""R-HSA-4754181"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""R-HSA-3214912"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4754187"",""R-HSA-4754187"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5649800"",""R-HSA-5649800"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4827382"",""R-HSA-4827382"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5661120"",""R-HSA-5661120"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4827383"",""R-HSA-4827383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638157"",""R-HSA-5638157"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4827383"",""R-HSA-4827383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4722133"",""R-HSA-4722133"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5159245"",""R-HSA-5159245"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5637686"",""R-HSA-5637686"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5159245"",""R-HSA-5159245"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3214912"",""R-HSA-3214912"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5159250"",""R-HSA-5159250"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4827382"",""R-HSA-4827382"")","Jupe, S"
