Pathway,First Reaction,Second Reaction,Second Reaction Author
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399933"",""R-HSA-399933"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399942"",""R-HSA-399942"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399933"",""R-HSA-399933"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399938"",""R-HSA-399938"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399934"",""R-HSA-399934"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399947"",""R-HSA-399947"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399934"",""R-HSA-399934"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""R-HSA-399941"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399938"",""R-HSA-399938"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""R-HSA-428522"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399938"",""R-HSA-399938"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""R-HSA-445072"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399938"",""R-HSA-399938"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""R-HSA-400682"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""R-HSA-399941"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399930"",""R-HSA-399930"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4093336"",""R-HSA-4093336"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428522"",""R-HSA-428522"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4093336"",""R-HSA-4093336"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""R-HSA-445072"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4093336"",""R-HSA-4093336"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399941"",""R-HSA-399941"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4093336"",""R-HSA-4093336"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-400682"",""R-HSA-400682"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416559"",""R-HSA-416559"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928651"",""R-HSA-3928651"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416559"",""R-HSA-416559"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928592"",""R-HSA-3928592"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419087"",""R-HSA-419087"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928608"",""R-HSA-3928608"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419644"",""R-HSA-419644"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399950"",""R-HSA-399950"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419644"",""R-HSA-419644"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419645"",""R-HSA-419645"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419645"",""R-HSA-419645"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419644"",""R-HSA-419644"")","Garapati, P V"
