Pathway,First Reaction,Second Reaction,Second Reaction Author
Metabolism of RNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-72130"",""R-HSA-72130"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-72127"",""R-HSA-72127"")","Krainer, AR"
Metabolism of RNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-72139"",""R-HSA-72139"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-72130"",""R-HSA-72130"")","Krainer, AR"
