Pathway,First Reaction,Second Reaction,Second Reaction Author
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71849"",""R-HSA-71849"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652195"",""R-HSA-5652195"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9012036"",""R-HSA-9012036"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652172"",""R-HSA-5652172"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5692232"",""R-HSA-5692232"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652172"",""R-HSA-5652172"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936442"",""R-HSA-8936442"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652195"",""R-HSA-5652195"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5692283"",""R-HSA-5692283"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652172"",""R-HSA-5652172"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-197271"",""R-HSA-197271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652195"",""R-HSA-5652195"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939959"",""R-HSA-8939959"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652195"",""R-HSA-5652195"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6808496"",""R-HSA-6808496"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652172"",""R-HSA-5652172"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200644"",""R-HSA-200644"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652172"",""R-HSA-5652172"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198824"",""R-HSA-198824"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652195"",""R-HSA-5652195"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389540"",""R-HSA-389540"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652172"",""R-HSA-5652172"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71593"",""R-HSA-71593"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652172"",""R-HSA-5652172"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652195"",""R-HSA-5652195"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70333"",""R-HSA-70333"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70482"",""R-HSA-70482"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5652195"",""R-HSA-5652195"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71850"",""R-HSA-71850"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70333"",""R-HSA-70333"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71850"",""R-HSA-71850"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70349"",""R-HSA-70349"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71670"",""R-HSA-71670"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70333"",""R-HSA-70333"")","Ribeiro, JM"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71670"",""R-HSA-71670"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70349"",""R-HSA-70349"")","Ribeiro, JM"
