Pathway,First Reaction,Second Reaction,Second Reaction Author
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3000327"",""R-HSA-3000327"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156678"",""R-HSA-156678"")","Lee, KS"
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088134"",""R-HSA-4088134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163010"",""R-HSA-163010"")","Lee, KS"
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088134"",""R-HSA-4088134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162657"",""R-HSA-162657"")","Lee, KS"
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088305"",""R-HSA-4088305"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2466068"",""R-HSA-2466068"")","Lee, KS"
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088305"",""R-HSA-4088305"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1638803"",""R-HSA-1638803"")","Lee, KS"
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852317"",""R-HSA-8852317"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156678"",""R-HSA-156678"")","Lee, KS"
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961699"",""R-HSA-8961699"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163010"",""R-HSA-163010"")","Lee, KS"
