Pathway,First Reaction,Second Reaction,Second Reaction Author
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027600"",""R-HSA-9027600"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""R-HSA-75872"")","Joshi-Tope, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027632"",""R-HSA-9027632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""R-HSA-75872"")","Joshi-Tope, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9012036"",""R-HSA-9012036"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""R-HSA-75872"")","Joshi-Tope, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5692232"",""R-HSA-5692232"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""R-HSA-75872"")","Joshi-Tope, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71735"",""R-HSA-71735"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""R-HSA-75872"")","Joshi-Tope, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5692283"",""R-HSA-5692283"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""R-HSA-75872"")","Joshi-Tope, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6808496"",""R-HSA-6808496"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""R-HSA-75872"")","Joshi-Tope, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200644"",""R-HSA-200644"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""R-HSA-75872"")","Joshi-Tope, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389540"",""R-HSA-389540"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""R-HSA-75872"")","Joshi-Tope, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71299"",""R-HSA-71299"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""R-HSA-75872"")","Joshi-Tope, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70377"",""R-HSA-70377"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""R-HSA-75872"")","Joshi-Tope, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161789"",""R-HSA-2161789"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""R-HSA-75872"")","Joshi-Tope, G"
Metabolism of RNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-72095"",""R-HSA-72095"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75080"",""R-HSA-75080"")","Joshi-Tope, G"
Metabolism of RNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75083"",""R-HSA-75083"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75080"",""R-HSA-75080"")","Joshi-Tope, G"
Metabolism of RNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75096"",""R-HSA-75096"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75080"",""R-HSA-75080"")","Joshi-Tope, G"
