Pathway,First Reaction,Second Reaction,Second Reaction Author
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174441"",""R-HSA-174441"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176175"",""R-HSA-176175"")","Borowiec, JA"
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68917"",""R-HSA-68917"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176318"",""R-HSA-176318"")","Borowiec, JA"
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69144"",""R-HSA-69144"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176175"",""R-HSA-176175"")","Borowiec, JA"
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912429"",""R-HSA-912429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176175"",""R-HSA-176175"")","Borowiec, JA"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5686657"",""R-HSA-5686657"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684875"",""R-HSA-5684875"")","Borowiec, JA"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693561"",""R-HSA-5693561"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684875"",""R-HSA-5684875"")","Borowiec, JA"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6788392"",""R-HSA-6788392"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684875"",""R-HSA-5684875"")","Borowiec, JA"
