Pathway,First Reaction,Second Reaction,Second Reaction Author
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194922"",""R-HSA-194922"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194913"",""R-HSA-194913"")","Van Aelst, L"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194922"",""R-HSA-194922"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194854"",""R-HSA-194854"")","Van Aelst, L"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-195146"",""R-HSA-195146"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194854"",""R-HSA-194854"")","Van Aelst, L"
