Pathway,First Reaction,Second Reaction,Second Reaction Author
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9611158"",""R-HSA-9611158"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9609689"",""R-HSA-9609689"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614367"",""R-HSA-9614367"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614343"",""R-HSA-9614343"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636128"",""R-HSA-9636128"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698927"",""R-HSA-9698927"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1176059"",""R-HSA-1176059"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168337"",""R-HSA-168337"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9621073"",""R-HSA-9621073"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640368"",""R-HSA-9640368"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9623096"",""R-HSA-9623096"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640368"",""R-HSA-9640368"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9623096"",""R-HSA-9623096"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636128"",""R-HSA-9636128"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624033"",""R-HSA-9624033"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698926"",""R-HSA-9698926"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636128"",""R-HSA-9636128"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698931"",""R-HSA-9698931"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9636128"",""R-HSA-9636128"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698924"",""R-HSA-9698924"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640368"",""R-HSA-9640368"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614343"",""R-HSA-9614343"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9683488"",""R-HSA-9683488"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694579"",""R-HSA-9694579"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694579"",""R-HSA-9694579"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9697423"",""R-HSA-9697423"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694633"",""R-HSA-9694633"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694579"",""R-HSA-9694579"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694641"",""R-HSA-9694641"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9694579"",""R-HSA-9694579"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698925"",""R-HSA-9698925"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698932"",""R-HSA-9698932"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698925"",""R-HSA-9698925"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698926"",""R-HSA-9698926"")","Gillespie, ME"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698926"",""R-HSA-9698926"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624033"",""R-HSA-9624033"")","Gillespie, ME"
