Pathway,First Reaction,Second Reaction,Second Reaction Author
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113402"",""R-HSA-113402"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77071"",""R-HSA-77071"")","Buratowski, S"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113412"",""R-HSA-113412"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77071"",""R-HSA-77071"")","Buratowski, S"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77071"",""R-HSA-77071"")","Buratowski, S"
Metabolism of RNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111439"",""R-HSA-111439"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77095"",""R-HSA-77095"")","Buratowski, S"
Metabolism of RNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77090"",""R-HSA-77090"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77073"",""R-HSA-77073"")","Buratowski, S"
Metabolism of RNA,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77594"",""R-HSA-77594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-77095"",""R-HSA-77095"")","Buratowski, S"
