Pathway,First Reaction,Second Reaction,Second Reaction Author
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188191"",""R-HSA-188191"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2172666"",""R-HSA-2172666"")","Gallie, BL"
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9659820"",""R-HSA-9659820"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2172666"",""R-HSA-2172666"")","Gallie, BL"
