Pathway,First Reaction,Second Reaction,Second Reaction Author
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654989"",""R-HSA-5654989"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110316"",""R-HSA-110316"")","Gopinathrao, G"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655170"",""R-HSA-5655170"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110316"",""R-HSA-110316"")","Gopinathrao, G"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5655965"",""R-HSA-5655965"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110307"",""R-HSA-110307"")","Gopinathrao, G"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5656158"",""R-HSA-5656158"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110307"",""R-HSA-110307"")","Gopinathrao, G"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5653770"",""R-HSA-5653770"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110316"",""R-HSA-110316"")","Gopinathrao, G"
DNA Repair,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5653770"",""R-HSA-5653770"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-110307"",""R-HSA-110307"")","Gopinathrao, G"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173115"",""R-HSA-173115"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182859"",""R-HSA-182859"")","Gopinathrao, G"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174494"",""R-HSA-174494"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-171291"",""R-HSA-171291"")","Gopinathrao, G"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-175258"",""R-HSA-175258"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-175174"",""R-HSA-175174"")","Gopinathrao, G"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-175258"",""R-HSA-175258"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-175177"",""R-HSA-175177"")","Gopinathrao, G"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180627"",""R-HSA-180627"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162590"",""R-HSA-162590"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""R-HSA-112383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""R-HSA-112383"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112385"",""R-HSA-112385"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""R-HSA-112383"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112392"",""R-HSA-112392"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113411"",""R-HSA-113411"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112392"",""R-HSA-112392"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113414"",""R-HSA-113414"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113402"",""R-HSA-113402"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112385"",""R-HSA-112385"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113402"",""R-HSA-113402"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113402"",""R-HSA-113402"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113412"",""R-HSA-113412"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112385"",""R-HSA-112385"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113412"",""R-HSA-113412"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113402"",""R-HSA-113402"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113413"",""R-HSA-113413"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113411"",""R-HSA-113411"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113413"",""R-HSA-113413"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113414"",""R-HSA-113414"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112385"",""R-HSA-112385"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113402"",""R-HSA-113402"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""R-HSA-112383"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113407"",""R-HSA-113407"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112381"",""R-HSA-112381"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427514"",""R-HSA-427514"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-212252"",""R-HSA-212252"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""R-HSA-73946"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""R-HSA-112383"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""R-HSA-75856"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""R-HSA-112383"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""R-HSA-75891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""R-HSA-112383"")","Gopinathrao, G"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113412"",""R-HSA-113412"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112381"",""R-HSA-112381"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1475026"",""R-HSA-1475026"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200555"",""R-HSA-200555"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1475026"",""R-HSA-1475026"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""R-HSA-75851"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-434381"",""R-HSA-434381"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201035"",""R-HSA-201035"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164377"",""R-HSA-164377"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381707"",""R-HSA-381707"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696119"",""R-HSA-5696119"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75887"",""R-HSA-75887"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163595"",""R-HSA-163595"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75887"",""R-HSA-75887"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-196372"",""R-HSA-196372"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193073"",""R-HSA-193073"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-196350"",""R-HSA-196350"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192097"",""R-HSA-192097"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193789"",""R-HSA-193789"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193816"",""R-HSA-193816"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194718"",""R-HSA-194718"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194642"",""R-HSA-194642"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6788597"",""R-HSA-6788597"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200555"",""R-HSA-200555"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6788597"",""R-HSA-6788597"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""R-HSA-75851"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6788597"",""R-HSA-6788597"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351207"",""R-HSA-351207"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6788597"",""R-HSA-6788597"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351208"",""R-HSA-351208"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74180"",""R-HSA-74180"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74177"",""R-HSA-74177"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696457"",""R-HSA-5696457"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6808464"",""R-HSA-6808464"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5692261"",""R-HSA-5692261"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201035"",""R-HSA-201035"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5692261"",""R-HSA-5692261"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696080"",""R-HSA-5696080"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201035"",""R-HSA-201035"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696080"",""R-HSA-5696080"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""R-HSA-75872"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201035"",""R-HSA-201035"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201035"",""R-HSA-201035"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200406"",""R-HSA-200406"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""R-HSA-75848"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351207"",""R-HSA-351207"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""R-HSA-75848"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351208"",""R-HSA-351208"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161662"",""R-HSA-2161662"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71010"",""R-HSA-71010"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74177"",""R-HSA-74177"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200410"",""R-HSA-200410"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200424"",""R-HSA-200424"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200424"",""R-HSA-200424"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200406"",""R-HSA-200406"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1483107"",""R-HSA-1483107"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75886"",""R-HSA-75886"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1482647"",""R-HSA-1482647"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75887"",""R-HSA-75887"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1482654"",""R-HSA-1482654"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75887"",""R-HSA-75887"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1482543"",""R-HSA-1482543"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75887"",""R-HSA-75887"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1483116"",""R-HSA-1483116"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75886"",""R-HSA-75886"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814132"",""R-HSA-6814132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75886"",""R-HSA-75886"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814132"",""R-HSA-6814132"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-549112"",""R-HSA-549112"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6813740"",""R-HSA-6813740"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75886"",""R-HSA-75886"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6813740"",""R-HSA-6813740"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-549112"",""R-HSA-549112"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161779"",""R-HSA-2161779"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9024766"",""R-HSA-9024766"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023968"",""R-HSA-9023968"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164834"",""R-HSA-164834"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-203946"",""R-HSA-203946"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71401"",""R-HSA-71401"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74177"",""R-HSA-74177"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70997"",""R-HSA-70997"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-203946"",""R-HSA-203946"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70510"",""R-HSA-70510"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174374"",""R-HSA-174374"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174391"",""R-HSA-174391"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5603114"",""R-HSA-5603114"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351222"",""R-HSA-351222"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173597"",""R-HSA-173597"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75889"",""R-HSA-75889"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71735"",""R-HSA-71735"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200555"",""R-HSA-200555"")","Gopinathrao, G"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71735"",""R-HSA-71735"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""R-HSA-75851"")","Gopinathrao, G"
