Pathway,First Reaction,Second Reaction,Second Reaction Author
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950504"",""R-HSA-8950504"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950731"",""R-HSA-8950731"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950518"",""R-HSA-8950518"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950485"",""R-HSA-8950485"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950537"",""R-HSA-8950537"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950340"",""R-HSA-8950340"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950575"",""R-HSA-8950575"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950752"",""R-HSA-8950752"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950583"",""R-HSA-8950583"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952749"",""R-HSA-8952749"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950591"",""R-HSA-8950591"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950364"",""R-HSA-8950364"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950674"",""R-HSA-8950674"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950210"",""R-HSA-8950210"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950740"",""R-HSA-8950740"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950387"",""R-HSA-8950387"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950752"",""R-HSA-8950752"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950347"",""R-HSA-8950347"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950757"",""R-HSA-8950757"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950448"",""R-HSA-8950448"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950778"",""R-HSA-8950778"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950181"",""R-HSA-8950181"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950780"",""R-HSA-8950780"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950724"",""R-HSA-8950724"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950782"",""R-HSA-8950782"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950733"",""R-HSA-8950733"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951500"",""R-HSA-8951500"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950387"",""R-HSA-8950387"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952749"",""R-HSA-8952749"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950269"",""R-HSA-8950269"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952807"",""R-HSA-8952807"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950778"",""R-HSA-8950778"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952807"",""R-HSA-8952807"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950780"",""R-HSA-8950780"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952823"",""R-HSA-8952823"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950782"",""R-HSA-8950782"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952823"",""R-HSA-8952823"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950778"",""R-HSA-8950778"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952823"",""R-HSA-8952823"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950780"",""R-HSA-8950780"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952823"",""R-HSA-8952823"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950583"",""R-HSA-8950583"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8982162"",""R-HSA-8982162"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8982165"",""R-HSA-8982165"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8982162"",""R-HSA-8982162"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950782"",""R-HSA-8950782"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8982162"",""R-HSA-8982162"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950780"",""R-HSA-8950780"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983078"",""R-HSA-8983078"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983077"",""R-HSA-8983077"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983078"",""R-HSA-8983078"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987214"",""R-HSA-8987214"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983374"",""R-HSA-8983374"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983299"",""R-HSA-8983299"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983374"",""R-HSA-8983374"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983378"",""R-HSA-8983378"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983374"",""R-HSA-8983374"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985966"",""R-HSA-8985966"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983374"",""R-HSA-8983374"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985950"",""R-HSA-8985950"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983845"",""R-HSA-8983845"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987007"",""R-HSA-8987007"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984023"",""R-HSA-8984023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987214"",""R-HSA-8987214"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984023"",""R-HSA-8984023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987007"",""R-HSA-8987007"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984963"",""R-HSA-8984963"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950387"",""R-HSA-8950387"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984964"",""R-HSA-8984964"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950113"",""R-HSA-8950113"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8984964"",""R-HSA-8984964"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950362"",""R-HSA-8950362"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985900"",""R-HSA-8985900"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985929"",""R-HSA-8985929"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987033"",""R-HSA-8987033"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987266"",""R-HSA-8987266"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987156"",""R-HSA-8987156"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987104"",""R-HSA-8987104"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987161"",""R-HSA-8987161"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987063"",""R-HSA-8987063"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987230"",""R-HSA-8987230"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987080"",""R-HSA-8987080"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987236"",""R-HSA-8987236"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987014"",""R-HSA-8987014"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987236"",""R-HSA-8987236"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950782"",""R-HSA-8950782"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987236"",""R-HSA-8987236"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950780"",""R-HSA-8950780"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987270"",""R-HSA-8987270"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987097"",""R-HSA-8987097"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009072"",""R-HSA-9009072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983373"",""R-HSA-8983373"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009072"",""R-HSA-9009072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985966"",""R-HSA-8985966"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112604"",""R-HSA-1112604"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950782"",""R-HSA-8950782"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112604"",""R-HSA-1112604"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950780"",""R-HSA-8950780"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6786072"",""R-HSA-6786072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950782"",""R-HSA-8950782"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6786072"",""R-HSA-6786072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950780"",""R-HSA-8950780"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6788628"",""R-HSA-6788628"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950782"",""R-HSA-8950782"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6788628"",""R-HSA-6788628"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950780"",""R-HSA-8950780"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790022"",""R-HSA-6790022"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950737"",""R-HSA-8950737"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790041"",""R-HSA-6790041"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985929"",""R-HSA-8985929"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790041"",""R-HSA-6790041"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987097"",""R-HSA-8987097"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790041"",""R-HSA-6790041"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987080"",""R-HSA-8987080"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790041"",""R-HSA-6790041"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987266"",""R-HSA-8987266"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6790041"",""R-HSA-6790041"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950518"",""R-HSA-8950518"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985900"",""R-HSA-8985900"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983373"",""R-HSA-8983373"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985900"",""R-HSA-8985900"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950782"",""R-HSA-8950782"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985900"",""R-HSA-8985900"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8950780"",""R-HSA-8950780"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987033"",""R-HSA-8987033"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8983373"",""R-HSA-8983373"")","Duenas, C"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8987033"",""R-HSA-8987033"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985950"",""R-HSA-8985950"")","Duenas, C"
