Pathway,First Reaction,Second Reaction,Second Reaction Author
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69068"",""R-HSA-69068"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69053"",""R-HSA-69053"")",None
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69144"",""R-HSA-69144"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69140"",""R-HSA-69140"")",None
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69144"",""R-HSA-69144"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69142"",""R-HSA-69142"")",None
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69199"",""R-HSA-69199"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69195"",""R-HSA-69195"")",None
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961619"",""R-HSA-8961619"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69005"",""R-HSA-69005"")",None
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961952"",""R-HSA-8961952"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69299"",""R-HSA-69299"")",None
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912429"",""R-HSA-912429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69140"",""R-HSA-69140"")",None
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170044"",""R-HSA-170044"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170153"",""R-HSA-170153"")",None
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170044"",""R-HSA-170044"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170072"",""R-HSA-170072"")",None
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""R-HSA-170159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69604"",""R-HSA-69604"")",None
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""R-HSA-170159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69608"",""R-HSA-69608"")",None
Cell Cycle,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""R-HSA-170159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170120"",""R-HSA-170120"")",None
