Pathway,First Reaction,Second Reaction,Second Reaction Author
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158925"",""R-HSA-158925"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158941"",""R-HSA-158941"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158941"",""R-HSA-158941"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158925"",""R-HSA-158925"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158959"",""R-HSA-158959"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158942"",""R-HSA-158942"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158982"",""R-HSA-158982"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158893"",""R-HSA-158893"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158982"",""R-HSA-158982"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158747"",""R-HSA-158747"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158982"",""R-HSA-158982"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158941"",""R-HSA-158941"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602080"",""R-HSA-5602080"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158419"",""R-HSA-158419"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602080"",""R-HSA-5602080"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158137"",""R-HSA-158137"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602080"",""R-HSA-5602080"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140696"",""R-HSA-140696"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602080"",""R-HSA-5602080"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140599"",""R-HSA-140599"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607023"",""R-HSA-5607023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158278"",""R-HSA-158278"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607043"",""R-HSA-5607043"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158278"",""R-HSA-158278"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670673"",""R-HSA-9670673"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140823"",""R-HSA-140823"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140872"",""R-HSA-140872"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140806"",""R-HSA-140806"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158795"",""R-HSA-158795"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158893"",""R-HSA-158893"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158800"",""R-HSA-158800"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-159005"",""R-HSA-159005"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158354"",""R-HSA-158354"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158357"",""R-HSA-158357"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158399"",""R-HSA-158399"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140696"",""R-HSA-140696"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140840"",""R-HSA-140840"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""R-HSA-481009"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140736"",""R-HSA-140736"")","D'Eustachio, P"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""R-HSA-481009"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140823"",""R-HSA-140823"")","D'Eustachio, P"
