Pathway,First Reaction,Second Reaction,Second Reaction Author
Cellular responses to external stimuli,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5324632"",""R-HSA-5324632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371531"",""R-HSA-3371531"")","Shamovsky, V"
Cellular responses to external stimuli,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5324632"",""R-HSA-5324632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371435"",""R-HSA-3371435"")","Shamovsky, V"
Cellular responses to external stimuli,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5324632"",""R-HSA-5324632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4793911"",""R-HSA-4793911"")","Shamovsky, V"
Cellular responses to external stimuli,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5324632"",""R-HSA-5324632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618098"",""R-HSA-5618098"")","Shamovsky, V"
Cellular responses to external stimuli,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5324632"",""R-HSA-5324632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618110"",""R-HSA-5618110"")","Shamovsky, V"
Cellular responses to external stimuli,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5324632"",""R-HSA-5324632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371503"",""R-HSA-3371503"")","Shamovsky, V"
Cellular responses to external stimuli,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618073"",""R-HSA-5618073"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618105"",""R-HSA-5618105"")","Shamovsky, V"
Cellular responses to external stimuli,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618098"",""R-HSA-5618098"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371590"",""R-HSA-3371590"")","Shamovsky, V"
Cellular responses to external stimuli,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618098"",""R-HSA-5618098"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371503"",""R-HSA-3371503"")","Shamovsky, V"
Cellular responses to external stimuli,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618110"",""R-HSA-5618110"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371590"",""R-HSA-3371590"")","Shamovsky, V"
Cellular responses to external stimuli,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618110"",""R-HSA-5618110"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3371503"",""R-HSA-3371503"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""R-HSA-1015702"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985201"",""R-HSA-8985201"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1028816"",""R-HSA-1028816"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3134883"",""R-HSA-3134883"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1028821"",""R-HSA-1028821"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2032396"",""R-HSA-2032396"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168643"",""R-HSA-1168643"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684248"",""R-HSA-5684248"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606324"",""R-HSA-1606324"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948703"",""R-HSA-8948703"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606327"",""R-HSA-1606327"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948703"",""R-HSA-8948703"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606327"",""R-HSA-1606327"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1606345"",""R-HSA-1606345"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166038"",""R-HSA-166038"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869683"",""R-HSA-8869683"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678944"",""R-HSA-1678944"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678923"",""R-HSA-1678923"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168140"",""R-HSA-168140"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9630923"",""R-HSA-9630923"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168910"",""R-HSA-168910"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684275"",""R-HSA-5684275"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168910"",""R-HSA-168910"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684267"",""R-HSA-5684267"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168915"",""R-HSA-168915"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562541"",""R-HSA-2562541"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168930"",""R-HSA-168930"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9013889"",""R-HSA-9013889"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168933"",""R-HSA-168933"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177671"",""R-HSA-177671"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-169719"",""R-HSA-169719"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869683"",""R-HSA-8869683"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1834939"",""R-HSA-1834939"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396002"",""R-HSA-2396002"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""R-HSA-202453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""R-HSA-937050"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""R-HSA-202453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""R-HSA-975118"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""R-HSA-202453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""R-HSA-975122"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""R-HSA-202534"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""R-HSA-937050"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""R-HSA-202534"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""R-HSA-975118"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""R-HSA-202534"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""R-HSA-975122"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2032396"",""R-HSA-2032396"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3134883"",""R-HSA-3134883"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2262775"",""R-HSA-2262775"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-936963"",""R-HSA-936963"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395992"",""R-HSA-2395992"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2032396"",""R-HSA-2032396"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396002"",""R-HSA-2396002"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3249392"",""R-HSA-3249392"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396002"",""R-HSA-2396002"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396007"",""R-HSA-2396007"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396007"",""R-HSA-2396007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395992"",""R-HSA-2395992"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2530453"",""R-HSA-2530453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2530429"",""R-HSA-2530429"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2559456"",""R-HSA-2559456"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2201316"",""R-HSA-2201316"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2559568"",""R-HSA-2559568"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2201338"",""R-HSA-2201338"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2559568"",""R-HSA-2559568"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-936985"",""R-HSA-936985"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730904"",""R-HSA-2730904"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""R-HSA-937050"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730904"",""R-HSA-2730904"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""R-HSA-975118"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730904"",""R-HSA-2730904"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""R-HSA-975122"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3134804"",""R-HSA-3134804"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1964496"",""R-HSA-1964496"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3134821"",""R-HSA-3134821"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1834939"",""R-HSA-1834939"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3134904"",""R-HSA-3134904"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3134901"",""R-HSA-3134901"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3204303"",""R-HSA-3204303"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1834939"",""R-HSA-1834939"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3245943"",""R-HSA-3245943"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3244605"",""R-HSA-3244605"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3245943"",""R-HSA-3245943"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1834939"",""R-HSA-1834939"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3249386"",""R-HSA-3249386"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3249392"",""R-HSA-3249392"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3249386"",""R-HSA-3249386"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8948703"",""R-HSA-8948703"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3249392"",""R-HSA-3249392"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396007"",""R-HSA-2396007"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-450259"",""R-HSA-450259"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177690"",""R-HSA-177690"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-450358"",""R-HSA-450358"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""R-HSA-937050"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-450358"",""R-HSA-450358"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-936960"",""R-HSA-936960"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-450358"",""R-HSA-450358"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-936947"",""R-HSA-936947"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-450358"",""R-HSA-450358"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177690"",""R-HSA-177690"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-450358"",""R-HSA-450358"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""R-HSA-975118"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-450358"",""R-HSA-450358"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""R-HSA-975122"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-450358"",""R-HSA-450358"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9645406"",""R-HSA-9645406"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451634"",""R-HSA-451634"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684261"",""R-HSA-5684261"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451634"",""R-HSA-451634"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684267"",""R-HSA-5684267"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5362486"",""R-HSA-5362486"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5362500"",""R-HSA-5362500"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607756"",""R-HSA-5607756"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""R-HSA-937050"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607756"",""R-HSA-5607756"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""R-HSA-975118"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607756"",""R-HSA-5607756"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""R-HSA-975122"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607757"",""R-HSA-5607757"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""R-HSA-937050"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607757"",""R-HSA-5607757"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""R-HSA-975118"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607757"",""R-HSA-5607757"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""R-HSA-975122"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5609665"",""R-HSA-5609665"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937032"",""R-HSA-937032"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5609665"",""R-HSA-5609665"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937029"",""R-HSA-937029"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5609665"",""R-HSA-5609665"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9014343"",""R-HSA-9014343"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5609665"",""R-HSA-5609665"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975119"",""R-HSA-975119"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668534"",""R-HSA-5668534"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2201338"",""R-HSA-2201338"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668534"",""R-HSA-5668534"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9013992"",""R-HSA-9013992"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684250"",""R-HSA-5684250"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684248"",""R-HSA-5684248"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789136"",""R-HSA-6789136"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789031"",""R-HSA-6789031"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789185"",""R-HSA-6789185"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6789208"",""R-HSA-6789208"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6797267"",""R-HSA-6797267"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2559464"",""R-HSA-2559464"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799977"",""R-HSA-6799977"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799977"",""R-HSA-6799977"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799977"",""R-HSA-6799977"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799981"",""R-HSA-6799981"")","Shamovsky, V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-688136"",""R-HSA-688136"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""R-HSA-937050"")","Shamovsky, V"
