Pathway,First Reaction,Second Reaction,Second Reaction Author
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""R-HSA-380869"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210426"",""R-HSA-210426"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380869"",""R-HSA-380869"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""R-HSA-380574"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""R-HSA-380901"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917744"",""R-HSA-917744"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""R-HSA-380901"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374922"",""R-HSA-374922"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""R-HSA-380901"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372505"",""R-HSA-372505"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""R-HSA-380901"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""R-HSA-380905"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""R-HSA-380901"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210426"",""R-HSA-210426"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380901"",""R-HSA-380901"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""R-HSA-380574"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""R-HSA-416639"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""R-HSA-416639"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416639"",""R-HSA-416639"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420975"",""R-HSA-420975"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416985"",""R-HSA-416985"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416985"",""R-HSA-416985"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416985"",""R-HSA-416985"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420975"",""R-HSA-420975"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420975"",""R-HSA-420975"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-438037"",""R-HSA-438037"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420975"",""R-HSA-420975"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432162"",""R-HSA-432162"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420977"",""R-HSA-420977"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-420980"",""R-HSA-420980"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421007"",""R-HSA-421007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-421007"",""R-HSA-421007"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432162"",""R-HSA-432162"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-432164"",""R-HSA-432164"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445367"",""R-HSA-445367"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-438037"",""R-HSA-438037"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451309"",""R-HSA-451309"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451310"",""R-HSA-451310"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5336443"",""R-HSA-5336443"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""R-HSA-380574"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""R-HSA-888589"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917744"",""R-HSA-917744"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""R-HSA-888589"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374922"",""R-HSA-374922"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""R-HSA-888589"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372505"",""R-HSA-372505"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""R-HSA-888589"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""R-HSA-380905"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""R-HSA-888589"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210426"",""R-HSA-210426"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""R-HSA-888589"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""R-HSA-380574"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9029434"",""R-HSA-9029434"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442724"",""R-HSA-442724"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""R-HSA-9618811"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442760"",""R-HSA-442760"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""R-HSA-9618811"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442725"",""R-HSA-442725"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""R-HSA-9618811"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619214"",""R-HSA-9619214"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618834"",""R-HSA-9618834"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618863"",""R-HSA-9618863"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619449"",""R-HSA-9619449"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617583"",""R-HSA-9617583"")","Mahajan, SS"
Neuronal System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352029"",""R-HSA-352029"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888592"",""R-HSA-888592"")","Mahajan, SS"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202129"",""R-HSA-202129"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442725"",""R-HSA-442725"")","Mahajan, SS"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4332358"",""R-HSA-4332358"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442725"",""R-HSA-442725"")","Mahajan, SS"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618834"",""R-HSA-9618834"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618863"",""R-HSA-9618863"")","Mahajan, SS"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9654533"",""R-HSA-9654533"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442725"",""R-HSA-442725"")","Mahajan, SS"
Transport of small molecules,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-549322"",""R-HSA-549322"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379393"",""R-HSA-379393"")","Mahajan, SS"
Transport of small molecules,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-549322"",""R-HSA-549322"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374896"",""R-HSA-374896"")","Mahajan, SS"
Transport of small molecules,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-561054"",""R-HSA-561054"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379393"",""R-HSA-379393"")","Mahajan, SS"
Transport of small molecules,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-561054"",""R-HSA-561054"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380620"",""R-HSA-380620"")","Mahajan, SS"
Transport of small molecules,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-561054"",""R-HSA-561054"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374896"",""R-HSA-374896"")","Mahajan, SS"
Transport of small molecules,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727768"",""R-HSA-727768"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-379393"",""R-HSA-379393"")","Mahajan, SS"
Transport of small molecules,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727768"",""R-HSA-727768"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380620"",""R-HSA-380620"")","Mahajan, SS"
Transport of small molecules,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-727768"",""R-HSA-727768"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374896"",""R-HSA-374896"")","Mahajan, SS"
