Pathway,First Reaction,Second Reaction,Second Reaction Author
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956025"",""R-HSA-8956025"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951751"",""R-HSA-8951751"")","Rothfels, K"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956040"",""R-HSA-8956040"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951648"",""R-HSA-8951648"")","Rothfels, K"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956040"",""R-HSA-8956040"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951656"",""R-HSA-8951656"")","Rothfels, K"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956050"",""R-HSA-8956050"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956026"",""R-HSA-8956026"")","Rothfels, K"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956099"",""R-HSA-8956099"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956106"",""R-HSA-8956106"")","Rothfels, K"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956184"",""R-HSA-8956184"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956140"",""R-HSA-8956140"")","Rothfels, K"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956200"",""R-HSA-8956200"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952618"",""R-HSA-8952618"")","Rothfels, K"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956234"",""R-HSA-8956234"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956200"",""R-HSA-8956200"")","Rothfels, K"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694421"",""R-HSA-5694421"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694435"",""R-HSA-5694435"")","Rothfels, K"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694421"",""R-HSA-5694421"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694415"",""R-HSA-5694415"")","Rothfels, K"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694421"",""R-HSA-5694421"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694413"",""R-HSA-5694413"")","Rothfels, K"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694446"",""R-HSA-5694446"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807875"",""R-HSA-6807875"")","Rothfels, K"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8955289"",""R-HSA-8955289"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956200"",""R-HSA-8956200"")","Rothfels, K"
Organelle biogenesis and maintenance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617825"",""R-HSA-5617825"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5624949"",""R-HSA-5624949"")","Rothfels, K"
Organelle biogenesis and maintenance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617828"",""R-HSA-5617828"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617825"",""R-HSA-5617825"")","Rothfels, K"
Organelle biogenesis and maintenance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617829"",""R-HSA-5617829"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5624949"",""R-HSA-5624949"")","Rothfels, K"
Organelle biogenesis and maintenance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618328"",""R-HSA-5618328"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618331"",""R-HSA-5618331"")","Rothfels, K"
Organelle biogenesis and maintenance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618331"",""R-HSA-5618331"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5618328"",""R-HSA-5618328"")","Rothfels, K"
Organelle biogenesis and maintenance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5623513"",""R-HSA-5623513"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5623508"",""R-HSA-5623508"")","Rothfels, K"
Organelle biogenesis and maintenance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5624125"",""R-HSA-5624125"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617815"",""R-HSA-5617815"")","Rothfels, K"
Organelle biogenesis and maintenance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5624125"",""R-HSA-5624125"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5624126"",""R-HSA-5624126"")","Rothfels, K"
Organelle biogenesis and maintenance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5624129"",""R-HSA-5624129"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5624127"",""R-HSA-5624127"")","Rothfels, K"
Organelle biogenesis and maintenance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5625424"",""R-HSA-5625424"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5624949"",""R-HSA-5624949"")","Rothfels, K"
Organelle biogenesis and maintenance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638009"",""R-HSA-5638009"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5617816"",""R-HSA-5617816"")","Rothfels, K"
Organelle biogenesis and maintenance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638016"",""R-HSA-5638016"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638007"",""R-HSA-5638007"")","Rothfels, K"
Organelle biogenesis and maintenance,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638016"",""R-HSA-5638016"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5638004"",""R-HSA-5638004"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109807"",""R-HSA-109807"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109807"",""R-HSA-109807"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109807"",""R-HSA-109807"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109807"",""R-HSA-109807"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109807"",""R-HSA-109807"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109807"",""R-HSA-109807"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109813"",""R-HSA-109813"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654423"",""R-HSA-5654423"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109813"",""R-HSA-109813"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654664"",""R-HSA-5654664"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109813"",""R-HSA-109813"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654416"",""R-HSA-5654416"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109813"",""R-HSA-109813"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654646"",""R-HSA-5654646"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109813"",""R-HSA-109813"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654615"",""R-HSA-5654615"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109813"",""R-HSA-109813"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654406"",""R-HSA-5654406"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109813"",""R-HSA-109813"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654586"",""R-HSA-5654586"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109813"",""R-HSA-109813"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5654597"",""R-HSA-5654597"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109817"",""R-HSA-109817"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109817"",""R-HSA-109817"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109817"",""R-HSA-109817"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109817"",""R-HSA-109817"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109817"",""R-HSA-109817"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109817"",""R-HSA-109817"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111912"",""R-HSA-111912"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9620717"",""R-HSA-9620717"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111916"",""R-HSA-111916"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9031610"",""R-HSA-9031610"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111916"",""R-HSA-111916"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9612514"",""R-HSA-9612514"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111916"",""R-HSA-111916"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613451"",""R-HSA-9613451"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111916"",""R-HSA-111916"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9623999"",""R-HSA-9623999"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111919"",""R-HSA-111919"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9620717"",""R-HSA-9620717"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111924"",""R-HSA-111924"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5687088"",""R-HSA-5687088"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112271"",""R-HSA-112271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021596"",""R-HSA-9021596"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250383"",""R-HSA-1250383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250383"",""R-HSA-1250383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250383"",""R-HSA-1250383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250383"",""R-HSA-1250383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250383"",""R-HSA-1250383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250383"",""R-HSA-1250383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250463"",""R-HSA-1250463"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250463"",""R-HSA-1250463"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250463"",""R-HSA-1250463"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250463"",""R-HSA-1250463"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250463"",""R-HSA-1250463"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250463"",""R-HSA-1250463"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250498"",""R-HSA-1250498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250498"",""R-HSA-1250498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250498"",""R-HSA-1250498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250498"",""R-HSA-1250498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250498"",""R-HSA-1250498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250498"",""R-HSA-1250498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295621"",""R-HSA-1295621"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295622"",""R-HSA-1295622"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306972"",""R-HSA-1306972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306972"",""R-HSA-1306972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306972"",""R-HSA-1306972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306972"",""R-HSA-1306972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306972"",""R-HSA-1306972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306972"",""R-HSA-1306972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433471"",""R-HSA-1433471"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433471"",""R-HSA-1433471"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433471"",""R-HSA-1433471"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433471"",""R-HSA-1433471"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433471"",""R-HSA-1433471"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433471"",""R-HSA-1433471"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1484099"",""R-HSA-1484099"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5687083"",""R-HSA-5687083"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1504193"",""R-HSA-1504193"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1504213"",""R-HSA-1504213"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1549564"",""R-HSA-1549564"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295622"",""R-HSA-1295622"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1549564"",""R-HSA-1549564"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295613"",""R-HSA-1295613"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170674"",""R-HSA-170674"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9021596"",""R-HSA-9021596"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-173542"",""R-HSA-173542"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4641134"",""R-HSA-4641134"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177937"",""R-HSA-177937"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9625482"",""R-HSA-9625482"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177938"",""R-HSA-177938"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177938"",""R-HSA-177938"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177938"",""R-HSA-177938"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177938"",""R-HSA-177938"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177938"",""R-HSA-177938"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177938"",""R-HSA-177938"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177945"",""R-HSA-177945"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177945"",""R-HSA-177945"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177945"",""R-HSA-177945"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177945"",""R-HSA-177945"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177945"",""R-HSA-177945"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-177945"",""R-HSA-177945"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-186834"",""R-HSA-186834"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-186834"",""R-HSA-186834"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-186834"",""R-HSA-186834"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-186834"",""R-HSA-186834"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-186834"",""R-HSA-186834"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-186834"",""R-HSA-186834"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1912391"",""R-HSA-1912391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9620717"",""R-HSA-9620717"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1912391"",""R-HSA-1912391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613451"",""R-HSA-9613451"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1912391"",""R-HSA-1912391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9038052"",""R-HSA-9038052"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1912391"",""R-HSA-1912391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023840"",""R-HSA-9023840"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1912391"",""R-HSA-1912391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009371"",""R-HSA-9009371"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1912391"",""R-HSA-1912391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018499"",""R-HSA-9018499"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1912391"",""R-HSA-1912391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023884"",""R-HSA-9023884"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1912391"",""R-HSA-1912391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9011981"",""R-HSA-9011981"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-195275"",""R-HSA-195275"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3601585"",""R-HSA-3601585"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1980067"",""R-HSA-1980067"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5687083"",""R-HSA-5687083"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198298"",""R-HSA-198298"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624526"",""R-HSA-9624526"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198731"",""R-HSA-198731"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9612076"",""R-HSA-9612076"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-199298"",""R-HSA-199298"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9620717"",""R-HSA-9620717"")","Rothfels, K"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-199895"",""R-HSA-199895"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9620717"",""R-HSA-9620717"")","Rothfels, K"
