Pathway,First Reaction,Second Reaction,Second Reaction Author
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186747"",""R-HSA-2186747"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-382096"",""R-HSA-382096"")","Caudy, M"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2186747"",""R-HSA-2186747"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-350058"",""R-HSA-350058"")","Caudy, M"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9626945"",""R-HSA-9626945"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-212356"",""R-HSA-212356"")","Caudy, M"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617758"",""R-HSA-9617758"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-212356"",""R-HSA-212356"")","Caudy, M"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381749"",""R-HSA-381749"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381750"",""R-HSA-381750"")","Caudy, M"
