Pathway,First Reaction,Second Reaction,Second Reaction Author
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5626469"",""R-HSA-5626469"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672304"",""R-HSA-5672304"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5626549"",""R-HSA-5626549"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5626507"",""R-HSA-5626507"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5627072"",""R-HSA-5627072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5627071"",""R-HSA-5627071"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5627775"",""R-HSA-5627775"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5626469"",""R-HSA-5626469"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665809"",""R-HSA-5665809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665767"",""R-HSA-5665767"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665809"",""R-HSA-5665809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665659"",""R-HSA-5665659"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665809"",""R-HSA-5665809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665802"",""R-HSA-5665802"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665809"",""R-HSA-5665809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5663232"",""R-HSA-5663232"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665809"",""R-HSA-5665809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5666001"",""R-HSA-5666001"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665809"",""R-HSA-5665809"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665751"",""R-HSA-5665751"")","Rivero Crespo, F"
