First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-112271,R-HSA-111870,R-HSA-167438,Input,OR,0
R-HSA-112271,R-HSA-167415,R-HSA-167438,Input,OR,0
R-HSA-112271,R-HSA-9021596,R-HSA-167434,Input,OR,0
R-HSA-112271,R-HSA-750988,R-HSA-167434,Input,OR,0
R-HSA-112271,R-HSA-167433,R-HSA-167434,Input,OR,0
R-HSA-112271,R-HSA-751001,R-HSA-167434,Input,OR,0
R-HSA-112271,R-HSA-751039,R-HSA-167434,Input,OR,0
R-HSA-112271,R-HSA-8964605,R-HSA-167434,Input,OR,0
R-HSA-112271,R-HSA-8964241,R-HSA-167434,Input,OR,0
R-HSA-112271,R-HSA-392295,R-HSA-167434,Input,OR,0
R-HSA-112271,R-HSA-398040,R-HSA-167434,Input,OR,0
R-HSA-112271,R-HSA-750993,R-HSA-167434,Input,OR,0
R-HSA-112271,R-HSA-751013,R-HSA-167434,Input,OR,0
R-HSA-112271,R-HSA-167427,R-HSA-112039,Input,OR,0
R-HSA-112271,R-HSA-167408,R-HSA-112039,Input,OR,0
R-HSA-112282,R-HSA-111913,R-HSA-112280,Input,OR,0
R-HSA-114544,R-HSA-3928647,R-HSA-5665993,Input,OR,0
R-HSA-114544,R-HSA-5667008,R-HSA-5665993,Input,OR,0
R-HSA-114544,R-HSA-5665989,R-HSA-5665993,Input,OR,0
R-HSA-114544,R-HSA-8849085,R-HSA-5665993,Input,OR,0
R-HSA-114548,R-HSA-114544,R-HSA-114527,Catalyst,AND,1
R-HSA-1181153,R-HSA-1181149,R-HSA-1549493,Input,OR,0
R-HSA-1247497,R-HSA-1977958,R-HSA-1247495,Input,OR,0
R-HSA-1250189,R-HSA-1250462,R-HSA-1250508,Catalyst,AND,1
R-HSA-1250195,R-HSA-1250486,R-HSA-1250194,Input,AND,1
R-HSA-1250346,R-HSA-1306979,R-HSA-1306974,Catalyst,AND,1
R-HSA-1250348,R-HSA-1250380,R-HSA-1250343,Input,AND,1
R-HSA-1250353,R-HSA-1250370,R-HSA-1250373,Catalyst,AND,1
R-HSA-1250357,R-HSA-1250348,R-HSA-1250359,Input,OR,0
R-HSA-1250380,R-HSA-1250383,R-HSA-1250382,Catalyst,AND,1
R-HSA-1250383,R-HSA-170986,R-HSA-109783,Input,OR,0
R-HSA-1250383,R-HSA-5672950,R-HSA-109783,Input,OR,0
R-HSA-1250383,R-HSA-9658253,R-HSA-109783,Input,OR,0
R-HSA-1250383,R-HSA-5658435,R-HSA-109783,Input,OR,0
R-HSA-1250383,R-HSA-9649736,R-HSA-109783,Input,OR,0
R-HSA-1250383,R-HSA-5674018,R-HSA-109783,Input,OR,0
R-HSA-1250383,R-HSA-8981355,R-HSA-109783,Input,OR,0
R-HSA-1250463,R-HSA-170986,R-HSA-109783,Input,OR,0
R-HSA-1250463,R-HSA-5672950,R-HSA-109783,Input,OR,0
R-HSA-1250463,R-HSA-9658253,R-HSA-109783,Input,OR,0
R-HSA-1250463,R-HSA-5658435,R-HSA-109783,Input,OR,0
R-HSA-1250463,R-HSA-9649736,R-HSA-109783,Input,OR,0
R-HSA-1250463,R-HSA-5674018,R-HSA-109783,Input,OR,0
R-HSA-1250463,R-HSA-8981355,R-HSA-109783,Input,OR,0
R-HSA-1250486,R-HSA-1250463,R-HSA-1250479,Catalyst,AND,1
R-HSA-1250488,R-HSA-1250498,R-HSA-1250505,Catalyst,AND,1
R-HSA-1250498,R-HSA-170986,R-HSA-109783,Input,OR,0
