First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-264458,R-HSA-69015,R-HSA-939203,Input,OR,0
R-HSA-264458,R-HSA-69015,R-HSA-939205,Input,OR,0
R-HSA-264458,R-HSA-69015,R-HSA-939239,Input,OR,0
R-HSA-264458,R-HSA-69015,R-HSA-939213,Input,OR,0
R-HSA-264458,R-HSA-69015,R-HSA-939214,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939184,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939188,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939191,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939192,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939258,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939165,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939164,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939230,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939232,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939203,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939205,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939239,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939213,Input,OR,0
R-HSA-264458,R-HSA-75824,R-HSA-939214,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939184,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939188,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939191,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939192,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939258,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939165,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939164,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939230,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939232,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939203,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939205,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939239,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939213,Input,OR,0
R-HSA-264458,R-HSA-3000335,R-HSA-939214,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939184,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939188,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939191,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939192,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939258,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939165,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939164,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939230,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939232,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939203,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939205,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939239,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939213,Input,OR,0
R-HSA-264458,R-HSA-8854051,R-HSA-939214,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939184,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939188,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939191,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939192,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939258,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939165,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939164,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939230,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939232,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939203,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939205,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939239,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939213,Input,OR,0
R-HSA-264458,R-HSA-8854041,R-HSA-939214,Input,OR,0
R-HSA-2993898,R-HSA-2995376,R-ALL-1638790,Input,OR,0
R-HSA-2993898,R-HSA-2995376,R-ALL-1638792,Input,OR,0
R-HSA-2993898,R-HSA-9615901,R-ALL-1638790,Input,OR,0
R-HSA-2993898,R-HSA-9615901,R-ALL-1638792,Input,OR,0
R-HSA-2993898,R-HSA-2470935,R-ALL-1638790,Input,OR,0
R-HSA-2993898,R-HSA-2470935,R-ALL-1638792,Input,OR,0
R-HSA-2993898,R-HSA-2473151,R-ALL-1638792,Input,OR,0
R-HSA-2993898,R-HSA-2468041,R-ALL-1638790,Input,OR,0
R-HSA-3000335,R-HSA-174209,R-HSA-174155,Input,OR,0
R-HSA-3000335,R-HSA-174159,R-HSA-174155,Input,OR,0
R-HSA-3000335,R-HSA-3000339,R-HSA-1168592,Input,AND,1
R-HSA-3000335,R-HSA-3000339,R-HSA-174155,Input,OR,0
R-HSA-4419948,R-HSA-5195402,R-HSA-4419926,Input,OR,0
R-HSA-4419948,R-HSA-5195402,R-HSA-4419928,Input,OR,0
R-HSA-4419948,R-HSA-5195402,R-HSA-4419927,Input,OR,0
R-HSA-4419948,R-HSA-5221130,R-HSA-4419926,Input,OR,0
R-HSA-4419948,R-HSA-5221130,R-HSA-4419928,Input,OR,0
R-HSA-4419948,R-HSA-5221130,R-HSA-4419927,Input,OR,0
R-HSA-5195402,R-HSA-4419948,R-HSA-4419935,Input,OR,0
R-HSA-5195402,R-HSA-4419948,R-HSA-4419933,Input,OR,0
R-HSA-5195402,R-HSA-4419948,R-HSA-4419936,Input,OR,0
R-HSA-5229194,R-HSA-2995376,R-HSA-2993885,Input,AND,1
R-HSA-5229194,R-HSA-2995376,R-HSA-2993886,Input,AND,1
R-HSA-5229194,R-HSA-2995376,R-HSA-3067329,Input,OR,0
R-HSA-5229194,R-HSA-2995376,R-HSA-201573,Input,AND,1
R-HSA-5229194,R-HSA-9668335,R-HSA-3067329,Input,OR,0
R-HSA-5229194,R-HSA-5244669,R-HSA-5229026,Input,OR,0
R-HSA-5229194,R-HSA-5244669,R-HSA-5229027,Input,OR,0
R-HSA-5229194,R-HSA-5244669,R-HSA-5229025,Input,OR,0
R-HSA-6804741,R-HSA-5633460,R-HSA-6804933,Input,AND,1
R-HSA-6804741,R-HSA-5633460,R-HSA-6804932,Input,OR,0
R-HSA-6804741,R-HSA-349455,R-HSA-6804932,Input,OR,0
R-HSA-6804879,R-HSA-5633460,R-HSA-6804933,Input,AND,1
R-HSA-6804879,R-HSA-5633460,R-HSA-6804932,Input,OR,0
R-HSA-6804879,R-HSA-349455,R-HSA-6804932,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939184,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939188,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939191,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939192,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939258,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939165,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939164,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939230,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939232,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939203,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939205,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939239,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939213,Input,OR,0
R-HSA-68948,R-HSA-69598,R-HSA-939214,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939184,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939188,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939191,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939192,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939258,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939165,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939164,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939230,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939232,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939203,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939205,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939239,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939213,Input,OR,0
R-HSA-68948,R-HSA-264444,R-HSA-939214,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939184,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939188,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939191,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939192,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939258,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939165,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939164,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939230,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939232,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939203,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939205,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939239,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939213,Input,OR,0
R-HSA-68948,R-HSA-174144,R-HSA-939214,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939184,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939188,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939191,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939192,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939258,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939165,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939164,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939230,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939232,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939203,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939205,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939239,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939213,Input,OR,0
R-HSA-68948,R-HSA-174195,R-HSA-939214,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939184,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939188,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939191,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939192,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939258,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939165,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939164,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939230,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939232,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939203,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939205,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939239,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939213,Input,OR,0
R-HSA-68948,R-HSA-174159,R-HSA-939214,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939184,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939188,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939191,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939192,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939258,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939165,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939164,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939230,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939232,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939203,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939205,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939239,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939213,Input,OR,0
R-HSA-68948,R-HSA-174227,R-HSA-939214,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939184,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939188,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939191,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939192,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939258,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939165,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939164,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939230,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939232,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939203,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939205,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939239,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939213,Input,OR,0
R-HSA-68948,R-HSA-179417,R-HSA-939214,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939184,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939188,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939191,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939192,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939258,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939165,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939164,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939230,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939232,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939203,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939205,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939239,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939213,Input,OR,0
R-HSA-68948,R-HSA-174104,R-HSA-939214,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939184,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939188,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939191,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939192,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939258,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939165,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939164,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939230,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939232,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939203,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939205,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939239,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939213,Input,OR,0
R-HSA-68948,R-HSA-69015,R-HSA-939214,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939184,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939188,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939191,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939192,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939258,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939165,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939164,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939230,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939232,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939203,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939205,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939239,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939213,Input,OR,0
R-HSA-68948,R-HSA-75824,R-HSA-939214,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939184,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939188,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939191,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939192,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939258,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939165,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939164,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939230,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939232,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939203,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939205,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939239,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939213,Input,OR,0
R-HSA-68948,R-HSA-3000335,R-HSA-939214,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939184,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939188,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939191,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939192,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939258,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939165,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939164,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939230,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939232,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939203,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939205,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939239,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939213,Input,OR,0
R-HSA-68948,R-HSA-8854051,R-HSA-939214,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939184,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939188,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939191,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939192,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939258,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939165,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939164,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939230,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939232,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939203,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939205,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939239,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939213,Input,OR,0
R-HSA-68948,R-HSA-8854041,R-HSA-939214,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939184,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939188,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939191,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939192,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939258,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939165,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939164,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939230,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939232,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939203,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939205,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939239,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939213,Input,OR,0
R-HSA-69016,R-HSA-69598,R-HSA-939214,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939184,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939188,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939191,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939192,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939258,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939165,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939164,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939230,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939232,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939203,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939205,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939239,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939213,Input,OR,0
R-HSA-69016,R-HSA-264444,R-HSA-939214,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939184,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939188,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939191,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939192,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939258,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939165,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939164,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939230,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939232,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939203,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939205,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939239,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939213,Input,OR,0
R-HSA-69016,R-HSA-174144,R-HSA-939214,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939184,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939188,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939191,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939192,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939258,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939165,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939164,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939230,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939232,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939203,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939205,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939239,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939213,Input,OR,0
R-HSA-69016,R-HSA-174195,R-HSA-939214,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939184,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939188,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939191,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939192,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939258,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939165,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939164,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939230,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939232,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939203,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939205,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939239,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939213,Input,OR,0
R-HSA-69016,R-HSA-174159,R-HSA-939214,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939184,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939188,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939191,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939192,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939258,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939165,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939164,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939230,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939232,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939203,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939205,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939239,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939213,Input,OR,0
R-HSA-69016,R-HSA-174227,R-HSA-939214,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939184,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939188,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939191,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939192,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939258,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939165,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939164,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939230,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939232,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939203,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939205,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939239,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939213,Input,OR,0
R-HSA-69016,R-HSA-179417,R-HSA-939214,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939184,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939188,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939191,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939192,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939258,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939165,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939164,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939230,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939232,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939203,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939205,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939239,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939213,Input,OR,0
R-HSA-69016,R-HSA-174104,R-HSA-939214,Input,OR,0
R-HSA-69016,R-HSA-69015,R-HSA-939184,Input,OR,0
R-HSA-69016,R-HSA-69015,R-HSA-939188,Input,OR,0
R-HSA-69016,R-HSA-69015,R-HSA-939191,Input,OR,0
