First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-352371,R-HSA-352182,R-ALL-352002,Input,OR,0
R-HSA-352371,R-HSA-352191,R-ALL-352002,Input,OR,0
R-HSA-352371,R-HSA-375487,R-ALL-352002,Input,OR,0
R-HSA-352371,R-HSA-352059,R-ALL-352002,Input,OR,0
R-HSA-375405,R-HSA-428625,R-ALL-29424,Input,OR,0
R-HSA-375417,R-HSA-428625,R-ALL-29424,Input,OR,0
R-HSA-375417,R-HSA-352347,R-ALL-29432,Input,OR,0
R-HSA-375417,R-HSA-352354,R-ALL-29432,Input,OR,0
R-HSA-375417,R-HSA-352364,R-ALL-29432,Input,OR,0
R-HSA-375417,R-HSA-352371,R-ALL-29432,Input,OR,0
R-HSA-375417,R-HSA-352385,R-ALL-29432,Input,OR,0
R-HSA-375473,R-HSA-428625,R-ALL-29424,Input,OR,0
R-HSA-375473,R-HSA-352379,R-ALL-29472,Input,OR,0
R-HSA-375473,R-HSA-352347,R-ALL-200736,Input,OR,0
R-HSA-375473,R-HSA-352354,R-ALL-200736,Input,OR,0
R-HSA-375473,R-HSA-352364,R-ALL-200736,Input,OR,0
R-HSA-375473,R-HSA-352371,R-ALL-200736,Input,OR,0
R-HSA-375473,R-HSA-379432,R-ALL-29588,Input,OR,0
R-HSA-375473,R-HSA-352347,R-ALL-29432,Input,OR,0
R-HSA-375473,R-HSA-352354,R-ALL-29432,Input,OR,0
R-HSA-375473,R-HSA-352364,R-ALL-29432,Input,OR,0
R-HSA-375473,R-HSA-352371,R-ALL-29432,Input,OR,0
R-HSA-375473,R-HSA-352385,R-ALL-29432,Input,OR,0
R-HSA-375473,R-HSA-352347,R-ALL-111707,Input,OR,0
R-HSA-375473,R-HSA-352354,R-ALL-111707,Input,OR,0
R-HSA-375473,R-HSA-352364,R-ALL-111707,Input,OR,0
R-HSA-375473,R-HSA-352371,R-ALL-111707,Input,OR,0
R-HSA-375487,R-HSA-352347,R-ALL-200736,Input,OR,0
R-HSA-375487,R-HSA-352354,R-ALL-200736,Input,OR,0
R-HSA-375487,R-HSA-352364,R-ALL-200736,Input,OR,0
R-HSA-375487,R-HSA-352371,R-ALL-200736,Input,OR,0
R-HSA-375487,R-HSA-8959781,R-ALL-29612,Input,OR,0
R-HSA-375487,R-HSA-8959781,R-ALL-351979,Input,OR,0
R-HSA-375487,R-HSA-428625,R-ALL-29424,Input,OR,0
R-HSA-375487,R-HSA-379432,R-ALL-29588,Input,OR,0
R-HSA-375487,R-HSA-352347,R-ALL-29432,Input,OR,0
R-HSA-375487,R-HSA-352354,R-ALL-29432,Input,OR,0
R-HSA-375487,R-HSA-352364,R-ALL-29432,Input,OR,0
R-HSA-375487,R-HSA-352371,R-ALL-29432,Input,OR,0
R-HSA-375487,R-HSA-352385,R-ALL-29432,Input,OR,0
R-HSA-375487,R-HSA-352347,R-ALL-111707,Input,OR,0
R-HSA-375487,R-HSA-352354,R-ALL-111707,Input,OR,0
R-HSA-375487,R-HSA-352364,R-ALL-111707,Input,OR,0
R-HSA-375487,R-HSA-352371,R-ALL-111707,Input,OR,0
R-HSA-375487,R-HSA-8959781,R-ALL-29468,Input,OR,0
R-HSA-375487,R-HSA-379415,R-ALL-29468,Input,OR,0
R-HSA-375487,R-HSA-379426,R-ALL-29468,Input,OR,0
R-HSA-375768,R-HSA-8959781,R-ALL-29498,Input,OR,0
R-HSA-375768,R-HSA-8959781,R-ALL-29468,Input,OR,0
R-HSA-375768,R-HSA-379415,R-ALL-29468,Input,OR,0
R-HSA-375768,R-HSA-379426,R-ALL-29468,Input,OR,0
R-HSA-375768,R-HSA-8959781,R-ALL-351979,Input,OR,0
R-HSA-375770,R-HSA-8959781,R-ALL-29498,Input,OR,0
R-HSA-375770,R-HSA-8959781,R-ALL-29468,Input,OR,0
R-HSA-375770,R-HSA-379415,R-ALL-29468,Input,OR,0
R-HSA-375770,R-HSA-379426,R-ALL-29468,Input,OR,0
R-HSA-375770,R-HSA-8959781,R-ALL-351979,Input,OR,0
R-HSA-375776,R-HSA-8959781,R-ALL-29498,Input,OR,0
R-HSA-375776,R-HSA-8959781,R-ALL-29468,Input,OR,0
R-HSA-375776,R-HSA-379415,R-ALL-29468,Input,OR,0
R-HSA-375776,R-HSA-379426,R-ALL-29468,Input,OR,0
R-HSA-375776,R-HSA-8959781,R-ALL-351979,Input,OR,0
R-HSA-375790,R-HSA-8959781,R-ALL-29498,Input,OR,0
R-HSA-375790,R-HSA-8959781,R-ALL-29468,Input,OR,0
R-HSA-375790,R-HSA-379415,R-ALL-29468,Input,OR,0
R-HSA-375790,R-HSA-379426,R-ALL-29468,Input,OR,0
R-HSA-375790,R-HSA-8959781,R-ALL-351979,Input,OR,0
R-HSA-376200,R-HSA-428625,R-ALL-29424,Input,OR,0
R-HSA-376200,R-HSA-352347,R-ALL-200736,Input,OR,0
R-HSA-376200,R-HSA-352354,R-ALL-200736,Input,OR,0
R-HSA-376200,R-HSA-352364,R-ALL-200736,Input,OR,0
R-HSA-376200,R-HSA-352371,R-ALL-200736,Input,OR,0
R-HSA-376200,R-HSA-352347,R-ALL-351990,Input,OR,0
R-HSA-376200,R-HSA-352354,R-ALL-351990,Input,OR,0
R-HSA-376200,R-HSA-352364,R-ALL-351990,Input,OR,0
R-HSA-376200,R-HSA-352371,R-ALL-351990,Input,OR,0
R-HSA-376200,R-HSA-352347,R-ALL-29432,Input,OR,0
R-HSA-376200,R-HSA-352354,R-ALL-29432,Input,OR,0
R-HSA-376200,R-HSA-352364,R-ALL-29432,Input,OR,0
R-HSA-376200,R-HSA-352371,R-ALL-29432,Input,OR,0
R-HSA-376200,R-HSA-352385,R-ALL-29432,Input,OR,0
R-HSA-376200,R-HSA-352347,R-ALL-111707,Input,OR,0
R-HSA-376200,R-HSA-352354,R-ALL-111707,Input,OR,0
R-HSA-376200,R-HSA-352364,R-ALL-111707,Input,OR,0
R-HSA-376200,R-HSA-352371,R-ALL-111707,Input,OR,0
R-HSA-379432,R-HSA-8959781,R-ALL-29468,Input,OR,0
R-HSA-379432,R-HSA-379415,R-ALL-29468,Input,OR,0
R-HSA-379432,R-HSA-379426,R-ALL-29468,Input,OR,0
R-HSA-379432,R-HSA-8959781,R-ALL-351979,Input,OR,0
R-HSA-382613,R-HSA-382575,R-HSA-1456454,Catalyst,AND,1
R-HSA-382613,R-HSA-382575,R-HSA-382579,Catalyst,AND,1
R-HSA-382613,R-HSA-382575,R-HSA-1456460,Catalyst,AND,1
R-HSA-382613,R-HSA-382575,R-HSA-1456457,Catalyst,AND,1
R-HSA-428007,R-HSA-8959781,R-ALL-29612,Input,OR,0
R-HSA-428015,R-HSA-378513,R-ALL-29404,Input,OR,0
R-HSA-428015,R-HSA-8875623,R-ALL-29404,Input,OR,0
R-HSA-428015,R-HSA-428052,R-ALL-29404,Input,OR,0
R-HSA-428779,R-HSA-450095,R-ALL-70113,Input,OR,0
R-HSA-428779,R-HSA-8876319,R-ALL-70113,Input,OR,0
R-HSA-429036,R-HSA-450095,R-ALL-70113,Input,OR,0
R-HSA-429036,R-HSA-8876319,R-ALL-70113,Input,OR,0
R-HSA-429036,R-HSA-2872497,R-ALL-30034,Input,AND,1
R-HSA-429567,R-HSA-450095,R-ALL-70113,Input,OR,0
R-HSA-429567,R-HSA-8876319,R-ALL-70113,Input,OR,0
R-HSA-429749,R-HSA-561253,R-ALL-29708,Input,OR,0
R-HSA-432034,R-HSA-432036,R-ALL-879871,Input,OR,0
R-HSA-432034,R-HSA-432036,R-ALL-879867,Input,OR,0
R-HSA-432034,R-HSA-432036,R-ALL-432045,Input,OR,0
R-HSA-432034,R-HSA-432036,R-ALL-879856,Input,OR,0
R-HSA-432034,R-HSA-432036,R-ALL-879859,Input,OR,0
R-HSA-432036,R-HSA-432034,R-ALL-879854,Input,OR,0
R-HSA-432036,R-HSA-432034,R-ALL-352022,Input,OR,0
R-HSA-432036,R-HSA-8941543,R-ALL-352022,Input,OR,0
R-HSA-432036,R-HSA-5678863,R-ALL-352022,Input,OR,0
R-HSA-432036,R-HSA-425577,R-ALL-352022,Input,OR,0
R-HSA-432036,R-HSA-426155,R-ALL-352022,Input,OR,0
R-HSA-432036,R-HSA-1247665,R-ALL-352022,Input,OR,0
R-HSA-432036,R-HSA-2744361,R-ALL-352022,Input,OR,0
R-HSA-432036,R-HSA-2684901,R-ALL-352022,Input,OR,0
R-HSA-432036,R-HSA-2744228,R-ALL-352022,Input,OR,0
R-HSA-432036,R-HSA-2744242,R-ALL-352022,Input,OR,0
R-HSA-432036,R-HSA-9659568,R-ALL-352022,Input,OR,0
R-HSA-432036,R-HSA-2744349,R-ALL-352022,Input,OR,0
R-HSA-432036,R-HSA-432034,R-ALL-879866,Input,OR,0
R-HSA-432036,R-HSA-432034,R-ALL-432031,Input,OR,0
R-HSA-432036,R-HSA-432034,R-ALL-209785,Input,OR,0
R-HSA-432036,R-HSA-8941543,R-ALL-209785,Input,OR,0
R-HSA-432036,R-HSA-5627802,R-ALL-209785,Input,OR,0
R-HSA-432036,R-HSA-429767,R-ALL-209785,Input,OR,0
R-HSA-433131,R-HSA-5690911,R-ALL-76190,Input,AND,1
R-HSA-433698,R-HSA-561253,R-ALL-29708,Input,OR,0
R-HSA-5333671,R-HSA-2744361,R-HSA-5333668,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-2684901,R-HSA-5333668,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-9659568,R-HSA-5333668,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-2744242,R-HSA-5333668,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-2744361,R-HSA-5333640,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-2684901,R-HSA-5333640,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-9659568,R-HSA-5333640,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-2744242,R-HSA-5333640,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-2744361,R-HSA-5333707,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-2684901,R-HSA-5333707,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-9659568,R-HSA-5333707,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-2744242,R-HSA-5333707,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-2744361,R-HSA-5333772,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-2684901,R-HSA-5333772,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-9659568,R-HSA-5333772,Positive Regulator,AND,1
R-HSA-5333671,R-HSA-2744242,R-HSA-5333772,Positive Regulator,AND,1
R-HSA-549129,R-HSA-727768,R-ALL-159362,Input,OR,0
R-HSA-549129,R-HSA-444160,R-ALL-159362,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-159362,Input,OR,0
R-HSA-549129,R-HSA-561054,R-ALL-159362,Input,OR,0
R-HSA-549129,R-HSA-727768,R-ALL-209794,Input,OR,0
R-HSA-549129,R-HSA-444160,R-ALL-209794,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-209794,Input,OR,0
R-HSA-549129,R-HSA-561054,R-ALL-209794,Input,OR,0
R-HSA-549129,R-HSA-549304,R-ALL-446599,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-446599,Input,OR,0
R-HSA-549129,R-HSA-561054,R-ALL-446599,Input,OR,0
R-HSA-549129,R-HSA-434650,R-ALL-446599,Input,OR,0
R-HSA-549129,R-HSA-549304,R-ALL-446594,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-446594,Input,OR,0
R-HSA-549129,R-HSA-434650,R-ALL-446594,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-446606,Input,OR,0
R-HSA-549129,R-HSA-561054,R-ALL-446606,Input,OR,0
R-HSA-549129,R-HSA-434650,R-ALL-446606,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-549282,Input,OR,0
R-HSA-549129,R-HSA-561054,R-ALL-549282,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-264618,Input,OR,0
R-HSA-549129,R-HSA-561054,R-ALL-264618,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-549243,Input,OR,0
R-HSA-549129,R-HSA-561054,R-ALL-549243,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-549310,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-204635,Input,OR,0
R-HSA-549129,R-HSA-549304,R-ALL-446590,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-446590,Input,OR,0
R-HSA-549129,R-HSA-561054,R-ALL-446590,Input,OR,0
R-HSA-549129,R-HSA-434650,R-ALL-446590,Input,OR,0
R-HSA-549129,R-HSA-444160,R-ALL-175992,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-175992,Input,OR,0
R-HSA-549129,R-HSA-561054,R-ALL-175992,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-353560,Input,OR,0
R-HSA-549129,R-HSA-444160,R-ALL-209789,Input,OR,0
R-HSA-549129,R-HSA-727768,R-ALL-209789,Input,OR,0
R-HSA-549129,R-HSA-549322,R-ALL-209789,Input,OR,0
R-HSA-549129,R-HSA-561054,R-ALL-209789,Input,OR,0
R-HSA-549304,R-HSA-561072,R-ALL-549305,Input,OR,0
R-HSA-549304,R-HSA-561072,R-ALL-446596,Input,OR,0
R-HSA-549304,R-HSA-561072,R-ALL-446595,Input,OR,0
R-HSA-549304,R-HSA-549129,R-ALL-446595,Input,OR,0
R-HSA-549304,R-HSA-561072,R-ALL-549325,Input,OR,0
R-HSA-549304,R-HSA-561072,R-ALL-446607,Input,OR,0
R-HSA-549304,R-HSA-549129,R-ALL-446607,Input,OR,0
R-HSA-549304,R-HSA-549279,R-ALL-446607,Input,OR,0
R-HSA-549304,R-HSA-561072,R-ALL-446604,Input,OR,0
R-HSA-549304,R-HSA-549129,R-ALL-446604,Input,OR,0
R-HSA-549304,R-HSA-549279,R-ALL-446604,Input,OR,0
R-HSA-549304,R-HSA-561072,R-ALL-549239,Input,OR,0
R-HSA-549322,R-HSA-561072,R-ALL-446595,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-446595,Input,OR,0
R-HSA-549322,R-HSA-561072,R-ALL-446607,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-446607,Input,OR,0
R-HSA-549322,R-HSA-549279,R-ALL-446607,Input,OR,0
R-HSA-549322,R-HSA-561072,R-ALL-446604,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-446604,Input,OR,0
R-HSA-549322,R-HSA-549279,R-ALL-446604,Input,OR,0
R-HSA-549322,R-HSA-727740,R-ALL-380873,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-380873,Input,OR,0
R-HSA-549322,R-HSA-549279,R-ALL-380873,Input,OR,0
R-HSA-549322,R-HSA-379393,R-ALL-380873,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-446603,Input,OR,0
R-HSA-549322,R-HSA-549279,R-ALL-446603,Input,OR,0
R-HSA-549322,R-HSA-727740,R-ALL-549254,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-549254,Input,OR,0
R-HSA-549322,R-HSA-549279,R-ALL-549254,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-549222,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-549273,Input,OR,0
R-HSA-549322,R-HSA-374896,R-ALL-374935,Input,OR,0
R-HSA-549322,R-HSA-727740,R-ALL-374935,Input,OR,0
R-HSA-549322,R-HSA-443997,R-ALL-374935,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-374935,Input,OR,0
R-HSA-549322,R-HSA-549279,R-ALL-374935,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-549245,Input,OR,0
R-HSA-549322,R-HSA-549279,R-ALL-549245,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-390899,Input,OR,0
R-HSA-549322,R-HSA-549279,R-ALL-390899,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-549246,Input,OR,0
R-HSA-549322,R-HSA-444433,R-ALL-264638,Input,OR,0
R-HSA-549322,R-HSA-429594,R-ALL-264638,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-264638,Input,OR,0
R-HSA-549322,R-HSA-549279,R-ALL-264638,Input,OR,0
R-HSA-549322,R-HSA-549129,R-ALL-549298,Input,OR,0
R-HSA-549322,R-HSA-549279,R-ALL-549298,Input,OR,0
R-HSA-561072,R-HSA-549304,R-ALL-446598,Input,OR,0
R-HSA-561072,R-HSA-434650,R-ALL-446598,Input,OR,0
R-HSA-561072,R-HSA-549304,R-ALL-446599,Input,OR,0
R-HSA-561072,R-HSA-549322,R-ALL-446599,Input,OR,0
R-HSA-561072,R-HSA-561054,R-ALL-446599,Input,OR,0
R-HSA-561072,R-HSA-434650,R-ALL-446599,Input,OR,0
R-HSA-561072,R-HSA-549304,R-ALL-446594,Input,OR,0
R-HSA-561072,R-HSA-549322,R-ALL-446594,Input,OR,0
R-HSA-561072,R-HSA-434650,R-ALL-446594,Input,OR,0
R-HSA-561072,R-HSA-549304,R-ALL-549230,Input,OR,0
R-HSA-561072,R-HSA-549304,R-ALL-549262,Input,OR,0
R-HSA-561072,R-HSA-549304,R-ALL-446590,Input,OR,0
R-HSA-561072,R-HSA-549322,R-ALL-446590,Input,OR,0
R-HSA-561072,R-HSA-561054,R-ALL-446590,Input,OR,0
R-HSA-561072,R-HSA-434650,R-ALL-446590,Input,OR,0
R-HSA-561072,R-HSA-549304,R-ALL-549314,Input,OR,0
R-HSA-6785178,R-HSA-6785181,R-HSA-6785147,Input,AND,1
R-HSA-6785178,R-HSA-6785181,R-HSA-6785145,Input,AND,1
R-HSA-727740,R-HSA-727768,R-ALL-159362,Input,OR,0
R-HSA-727740,R-HSA-444160,R-ALL-159362,Input,OR,0
R-HSA-727740,R-HSA-549322,R-ALL-159362,Input,OR,0
R-HSA-727740,R-HSA-561054,R-ALL-159362,Input,OR,0
R-HSA-727740,R-HSA-727768,R-ALL-209794,Input,OR,0
R-HSA-727740,R-HSA-444160,R-ALL-209794,Input,OR,0
R-HSA-727740,R-HSA-549322,R-ALL-209794,Input,OR,0
R-HSA-727740,R-HSA-561054,R-ALL-209794,Input,OR,0
R-HSA-727740,R-HSA-109534,R-ALL-83909,Input,OR,0
R-HSA-727740,R-HSA-727767,R-ALL-83909,Input,OR,0
R-HSA-727740,R-HSA-727768,R-ALL-83909,Input,OR,0
R-HSA-727740,R-HSA-109529,R-ALL-83909,Input,OR,0
R-HSA-727740,R-HSA-727768,R-ALL-209914,Input,OR,0
R-HSA-727740,R-HSA-444160,R-ALL-209914,Input,OR,0
R-HSA-727740,R-HSA-561054,R-ALL-209914,Input,OR,0
R-HSA-727740,R-HSA-444160,R-ALL-209789,Input,OR,0
R-HSA-727740,R-HSA-727768,R-ALL-209789,Input,OR,0
R-HSA-727740,R-HSA-549322,R-ALL-209789,Input,OR,0
R-HSA-727740,R-HSA-561054,R-ALL-209789,Input,OR,0
R-HSA-727749,R-HSA-109534,R-ALL-83909,Input,OR,0
R-HSA-727749,R-HSA-727767,R-ALL-83909,Input,OR,0
R-HSA-727749,R-HSA-727768,R-ALL-83909,Input,OR,0
R-HSA-727749,R-HSA-109529,R-ALL-83909,Input,OR,0
R-HSA-727749,R-HSA-109534,R-ALL-83927,Input,OR,0
R-HSA-727749,R-HSA-727767,R-ALL-83927,Input,OR,0
R-HSA-727749,R-HSA-109529,R-ALL-83927,Input,OR,0
R-HSA-727749,R-HSA-109534,R-ALL-83926,Input,OR,0
R-HSA-727749,R-HSA-727767,R-ALL-83926,Input,OR,0
R-HSA-727749,R-HSA-109529,R-ALL-83926,Input,OR,0
R-HSA-727749,R-HSA-109534,R-ALL-83929,Input,OR,0
R-HSA-727749,R-HSA-727767,R-ALL-83929,Input,OR,0
R-HSA-727749,R-HSA-109529,R-ALL-83929,Input,OR,0
R-HSA-727749,R-HSA-109534,R-ALL-83928,Input,OR,0
R-HSA-727749,R-HSA-727767,R-ALL-83928,Input,OR,0
R-HSA-727749,R-HSA-109529,R-ALL-83928,Input,OR,0
R-HSA-727749,R-HSA-109534,R-ALL-83949,Input,OR,0
R-HSA-727749,R-HSA-727767,R-ALL-83949,Input,OR,0
R-HSA-727749,R-HSA-109529,R-ALL-83949,Input,OR,0
R-HSA-727749,R-HSA-727767,R-ALL-83951,Input,OR,0
R-HSA-727749,R-HSA-109529,R-ALL-83951,Input,OR,0
R-HSA-727767,R-HSA-727749,R-ALL-727755,Input,OR,0
R-HSA-727767,R-HSA-727749,R-ALL-727739,Input,OR,0
R-HSA-727767,R-HSA-727749,R-ALL-727787,Input,OR,0
R-HSA-727767,R-HSA-727749,R-ALL-727743,Input,OR,0
R-HSA-727767,R-HSA-727749,R-ALL-727758,Input,OR,0
R-HSA-727767,R-HSA-727749,R-ALL-727735,Input,OR,0
R-HSA-727767,R-HSA-727749,R-ALL-727751,Input,OR,0
R-HSA-727768,R-HSA-374896,R-ALL-374935,Input,OR,0
R-HSA-727768,R-HSA-727740,R-ALL-374935,Input,OR,0
R-HSA-727768,R-HSA-443997,R-ALL-374935,Input,OR,0
R-HSA-727768,R-HSA-549129,R-ALL-374935,Input,OR,0
R-HSA-727768,R-HSA-549279,R-ALL-374935,Input,OR,0
R-HSA-727768,R-HSA-109536,R-ALL-83908,Input,OR,0
R-HSA-727768,R-HSA-109538,R-ALL-83908,Input,OR,0
R-HSA-727768,R-HSA-109539,R-ALL-83908,Input,OR,0
R-HSA-727768,R-HSA-727740,R-ALL-83908,Input,OR,0
R-HSA-727768,R-HSA-109527,R-ALL-83908,Input,OR,0
R-HSA-727768,R-HSA-109530,R-ALL-83908,Input,OR,0
R-HSA-727768,R-HSA-727740,R-ALL-114523,Input,OR,0
R-HSA-727768,R-HSA-549279,R-ALL-114523,Input,OR,0
R-HSA-727768,R-HSA-380620,R-ALL-114523,Input,OR,0
R-HSA-727768,R-HSA-727740,R-ALL-380873,Input,OR,0
R-HSA-727768,R-HSA-549129,R-ALL-380873,Input,OR,0
R-HSA-727768,R-HSA-549279,R-ALL-380873,Input,OR,0
R-HSA-727768,R-HSA-379393,R-ALL-380873,Input,OR,0
R-HSA-727768,R-HSA-727740,R-ALL-549254,Input,OR,0
R-HSA-727768,R-HSA-549129,R-ALL-549254,Input,OR,0
R-HSA-727768,R-HSA-549279,R-ALL-549254,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939184,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939184,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939184,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939188,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939188,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939188,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939191,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939191,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939191,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939192,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939192,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939192,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939258,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939258,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939258,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939165,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939165,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939165,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939164,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939164,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939164,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939230,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939230,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939230,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939232,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939232,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939232,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939203,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939203,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939203,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939205,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939205,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939205,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939239,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939239,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939239,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939213,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939213,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939213,Input,OR,0
R-HSA-8866553,R-HSA-5691108,R-HSA-939214,Input,OR,0
R-HSA-8866553,R-HSA-8866546,R-HSA-939214,Input,OR,0
R-HSA-8866553,R-HSA-2682349,R-HSA-939214,Input,OR,0
R-HSA-8876312,R-HSA-561253,R-ALL-29708,Input,OR,0
R-HSA-8932851,R-HSA-8959781,R-ALL-29468,Input,OR,0
R-HSA-8932851,R-HSA-379415,R-ALL-29468,Input,OR,0
R-HSA-8932851,R-HSA-379426,R-ALL-29468,Input,OR,0
R-HSA-8932851,R-HSA-8959781,R-ALL-29612,Input,OR,0
R-HSA-8932851,R-HSA-8959781,R-ALL-351979,Input,OR,0
R-HSA-8941543,R-HSA-429591,R-ALL-209818,Input,OR,0
R-HSA-8941543,R-HSA-352029,R-ALL-188972,Input,OR,0
R-HSA-8941543,R-HSA-444007,R-ALL-188972,Input,OR,0
R-HSA-8941543,R-HSA-429594,R-ALL-188972,Input,OR,0
R-HSA-8941543,R-HSA-425482,R-ALL-188972,Input,OR,0
R-HSA-8941543,R-HSA-426086,R-ALL-188972,Input,OR,0
R-HSA-8941543,R-HSA-426130,R-ALL-188972,Input,OR,0
R-HSA-8941543,R-HSA-351987,R-ALL-188972,Input,OR,0
R-HSA-8941543,R-HSA-375487,R-ALL-188972,Input,OR,0
R-HSA-8941543,R-HSA-427666,R-ALL-188972,Input,OR,0
R-HSA-8941543,R-HSA-427570,R-ALL-188972,Input,OR,0
R-HSA-8941543,R-HSA-444100,R-ALL-188972,Input,OR,0
R-HSA-8941543,R-HSA-444120,R-ALL-188972,Input,OR,0
R-HSA-8941543,R-HSA-1237038,R-ALL-188972,Input,OR,0
R-HSA-939763,R-HSA-947591,R-ALL-947592,Input,OR,0
R-HSA-939763,R-HSA-947591,R-ALL-939760,Input,OR,0
R-HSA-947591,R-HSA-939763,R-ALL-947595,Input,OR,0
R-HSA-947591,R-HSA-939763,R-ALL-939747,Input,OR,0
R-HSA-9645220,R-HSA-561253,R-ALL-29708,Input,OR,0
R-HSA-9650165,R-HSA-8863494,R-HSA-2671884,Input,AND,1
R-HSA-9650165,R-HSA-2671885,R-HSA-2671884,Input,AND,1
R-HSA-9650165,R-HSA-8863494,R-HSA-2671887,Input,AND,1
R-HSA-9650165,R-HSA-2671885,R-HSA-2671887,Input,AND,1
R-HSA-9650165,R-HSA-8863494,R-HSA-2671889,Input,AND,1
