First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-380869,R-HSA-380574,R-HSA-380579,Input,OR,0
R-HSA-380869,R-HSA-380905,R-HSA-380578,Input,OR,0
R-HSA-380869,R-HSA-380574,R-HSA-380578,Input,OR,0
R-HSA-380901,R-HSA-380905,R-HSA-380577,Input,OR,0
R-HSA-380901,R-HSA-380574,R-HSA-380577,Input,OR,0
R-HSA-380901,R-HSA-380905,R-HSA-380579,Input,OR,0
R-HSA-380901,R-HSA-380574,R-HSA-380579,Input,OR,0
R-HSA-380901,R-HSA-380905,R-HSA-380578,Input,OR,0
R-HSA-380901,R-HSA-380574,R-HSA-380578,Input,OR,0
R-HSA-416320,R-HSA-8849881,R-HSA-399700,Input,OR,0
R-HSA-416320,R-HSA-420977,R-HSA-399700,Input,OR,0
R-HSA-416320,R-HSA-8849881,R-HSA-399696,Input,OR,0
R-HSA-416320,R-HSA-420977,R-HSA-399696,Input,OR,0
R-HSA-416639,R-HSA-416985,R-HSA-399701,Input,OR,0
R-HSA-416639,R-HSA-420975,R-HSA-399701,Input,OR,0
R-HSA-416639,R-HSA-416985,R-HSA-416289,Input,OR,0
R-HSA-416639,R-HSA-420975,R-HSA-416289,Input,OR,0
R-HSA-416639,R-HSA-416985,R-HSA-399704,Input,OR,0
R-HSA-416639,R-HSA-420975,R-HSA-399704,Input,OR,0
R-HSA-416639,R-HSA-416985,R-HSA-416638,Input,OR,0
R-HSA-416639,R-HSA-421007,R-HSA-416638,Input,OR,0
R-HSA-416639,R-HSA-416985,R-HSA-416632,Input,OR,0
R-HSA-416639,R-HSA-421007,R-HSA-416632,Input,OR,0
R-HSA-416985,R-HSA-416985,R-HSA-399701,Input,OR,0
R-HSA-416985,R-HSA-420975,R-HSA-399701,Input,OR,0
R-HSA-416985,R-HSA-416985,R-HSA-416289,Input,OR,0
R-HSA-416985,R-HSA-420975,R-HSA-416289,Input,OR,0
R-HSA-416985,R-HSA-416985,R-HSA-399704,Input,OR,0
R-HSA-416985,R-HSA-420975,R-HSA-399704,Input,OR,0
R-HSA-416985,R-HSA-416985,R-HSA-416638,Input,OR,0
R-HSA-416985,R-HSA-421007,R-HSA-416638,Input,OR,0
R-HSA-416985,R-HSA-416985,R-HSA-416632,Input,OR,0
R-HSA-416985,R-HSA-421007,R-HSA-416632,Input,OR,0
R-HSA-421007,R-HSA-416639,R-HSA-416643,Input,OR,0
R-HSA-421007,R-HSA-416639,R-HSA-416633,Input,OR,0
R-HSA-421007,R-HSA-421007,R-HSA-416641,Input,OR,0
R-HSA-421007,R-HSA-421007,R-HSA-416635,Input,OR,0
R-HSA-421007,R-HSA-416639,R-HSA-416309,Input,OR,0
R-HSA-421007,R-HSA-416639,R-HSA-416314,Input,OR,0
R-HSA-421007,R-HSA-416639,R-HSA-416312,Input,OR,0
R-HSA-442739,R-HSA-9029434,R-HSA-9619870,Input,OR,0
R-HSA-442739,R-HSA-9029434,R-HSA-9619872,Input,OR,0
R-HSA-442739,R-HSA-9029434,R-HSA-9619871,Input,OR,0
R-HSA-442739,R-HSA-9029434,R-HSA-9619869,Input,OR,0
R-HSA-9029434,R-HSA-442724,R-HSA-444293,Catalyst,AND,1
R-HSA-9029434,R-HSA-442724,R-HSA-444292,Catalyst,AND,1
R-HSA-9029434,R-HSA-442724,R-HSA-444290,Catalyst,AND,1
R-HSA-9029434,R-HSA-442724,R-HSA-444286,Catalyst,AND,1
R-HSA-9610750,R-HSA-9610653,R-HSA-9610690,Input,AND,1
R-HSA-9610750,R-HSA-9610653,R-HSA-9610705,Input,AND,1
R-HSA-9610750,R-HSA-9610653,R-HSA-9610694,Input,AND,1
R-HSA-9610750,R-HSA-9610653,R-HSA-9610687,Input,AND,1
R-HSA-9610750,R-HSA-9610653,R-HSA-9610700,Input,AND,1
R-HSA-9610750,R-HSA-9610653,R-HSA-9610679,Input,AND,1
R-HSA-9619843,R-HSA-9620004,R-HSA-9619958,Input,OR,0
R-HSA-9619843,R-HSA-9620004,R-HSA-9619955,Input,OR,0
R-HSA-9619843,R-HSA-9620004,R-HSA-9619959,Input,OR,0
R-HSA-9619843,R-HSA-9620004,R-HSA-9619957,Input,OR,0
R-HSA-9620004,R-HSA-442739,R-HSA-9619985,Input,OR,0
R-HSA-9620004,R-HSA-442739,R-HSA-9619984,Input,OR,0
R-HSA-9620004,R-HSA-442739,R-HSA-9619989,Input,OR,0
R-HSA-9620004,R-HSA-442739,R-HSA-9619993,Input,OR,0
