First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-390453,R-HSA-390470,R-HSA-390455,Input,OR,0
R-HSA-390453,R-HSA-391266,R-HSA-390455,Input,OR,0
R-HSA-390453,R-HSA-389970,R-HSA-390455,Input,OR,0
R-HSA-390453,R-HSA-6814119,R-HSA-390455,Input,OR,0
R-HSA-390459,R-HSA-390453,R-HSA-390499,Input,OR,0
R-HSA-3927824,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-3927824,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-3927824,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-3927824,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-3927886,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-3927886,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-3927886,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-3927886,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-3927959,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-3927959,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-3927959,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-3927959,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-3968362,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-3968362,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-3968362,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-3968362,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-3968414,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-3968414,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-3968414,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-3968414,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-400459,R-HSA-421416,R-HSA-381774,Input,AND,1
R-HSA-400492,R-HSA-400509,R-HSA-400483,Input,OR,0
R-HSA-400496,R-HSA-421426,R-HSA-400512,Input,AND,1
R-HSA-400500,R-HSA-400496,R-HSA-400470,Input,AND,1
R-HSA-400509,R-HSA-9023627,R-HSA-400540,Input,OR,0
R-HSA-400509,R-HSA-9023626,R-HSA-400540,Input,OR,0
R-HSA-4085296,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4085296,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4085296,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4085296,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4085318,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4085318,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4085318,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4085318,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4085331,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4085331,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4085331,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4085331,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4085347,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4085347,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4085347,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4085347,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4085350,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4085350,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4085350,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4085350,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4085372,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4085372,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4085372,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4085372,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4085992,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4085992,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4085992,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4085992,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4085994,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4085994,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4085994,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4085994,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4086036,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4086036,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4086036,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4086036,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4086059,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4086059,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4086059,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4086059,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4086083,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4086083,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4086083,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4086083,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4086088,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4086088,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4086088,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4086088,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4090281,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4090281,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4090281,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4090281,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4090284,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4090284,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4090284,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4090284,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4090288,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4090288,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4090288,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4090288,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4090390,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4090390,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4090390,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4090390,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4090408,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4090408,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4090408,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4090408,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-418925,R-HSA-5684862,R-HSA-418926,Positive Regulator,AND,1
R-HSA-420818,R-HSA-381026,R-HSA-381075,Input,AND,1
R-HSA-421416,R-HSA-381798,R-HSA-421418,Input,OR,0
R-HSA-421426,R-HSA-400492,R-HSA-400526,Input,AND,1
R-HSA-422021,R-HSA-422048,R-HSA-422053,Input,OR,0
R-HSA-425923,R-HSA-381203,R-HSA-425925,Input,AND,1
R-HSA-4341016,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4341016,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4341016,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4341016,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4341025,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4341025,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4341025,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4341025,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4341048,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4341048,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4341048,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4341048,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4341070,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4341070,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4341070,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4341070,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4341072,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4341072,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4341072,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4341072,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4341073,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4341073,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4341073,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4341073,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-446209,R-HSA-532678,R-HSA-532534,Input,OR,0
R-HSA-4546385,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4546385,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4546385,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4546385,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4546386,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4546386,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4546386,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4546386,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4546387,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4546387,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4546387,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4546387,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4551604,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4551604,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4551604,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4551604,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4551616,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4551616,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4551616,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4551616,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4551648,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4551648,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4551648,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4551648,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4551649,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4551649,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4551649,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4551649,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4551655,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4551655,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4551655,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4551655,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4551661,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4551661,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4551661,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4551661,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4551679,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4551679,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4551679,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4551679,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4551683,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4551683,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4551683,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4551683,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4551721,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4551721,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4551721,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4551721,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4551724,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4551724,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4551724,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4551724,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4551727,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4551727,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4551727,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4551727,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4551738,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4551738,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4551738,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4551738,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4551768,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4551768,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4551768,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4551768,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4568846,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4568846,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4568846,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4568846,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4568848,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4568848,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4568848,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4568848,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4568863,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4568863,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4568863,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4568863,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4568914,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4568914,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4568914,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4568914,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4570463,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4570463,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4570463,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4570463,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4570467,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4570467,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4570467,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4570467,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4570485,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4570485,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4570485,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4570485,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4570489,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4570489,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4570489,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4570489,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4570493,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4570493,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4570493,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4570493,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4570496,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4570496,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4570496,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4570496,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4570499,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4570499,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4570499,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4570499,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4570528,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4570528,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4570528,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4570528,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4570553,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4570553,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4570553,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4570553,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4570554,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4570554,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4570554,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4570554,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4615839,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4615839,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4615839,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4615839,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4615872,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4615872,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4615872,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4615872,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4615873,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4615873,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4615873,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4615873,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4615889,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4615889,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4615889,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4615889,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4615900,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4615900,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4615900,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4615900,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4615905,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4615905,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4615905,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4615905,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4615910,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4615910,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4615910,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4615910,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4615933,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4615933,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4615933,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4615933,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4615987,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4615987,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4615987,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4615987,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4616015,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4616015,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4616015,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4616015,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4641342,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4641342,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4641342,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4641342,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4641345,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4641345,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4641345,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4641345,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4641350,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4641350,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4641350,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4641350,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4641362,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4641362,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4641362,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4641362,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4655374,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4655374,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4655374,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4655374,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4655431,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4655431,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4655431,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4655431,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4655440,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4655440,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4655440,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4655440,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4656914,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4656914,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4656914,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4656914,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4717461,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4717461,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4717461,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4717461,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4717521,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4717521,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4717521,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4717521,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4719413,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4719413,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4719413,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4719413,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4719423,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4719423,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4719423,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4719423,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4719424,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4719424,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4719424,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4719424,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4719436,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4719436,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4719436,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4719436,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4719447,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4719447,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4719447,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4719447,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4719448,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4719448,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4719448,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4719448,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4720432,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4720432,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4720432,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4720432,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4720446,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4720446,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4720446,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4720446,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4755411,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4755411,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4755411,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4755411,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4755419,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4755419,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4755419,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4755419,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4755478,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4755478,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4755478,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4755478,R-HSA-2993780,R-HSA-912481,Input,OR,0
R-HSA-4755494,R-HSA-4085350,R-HSA-912481,Input,OR,0
R-HSA-4755494,R-HSA-2993790,R-HSA-912481,Input,OR,0
R-HSA-4755494,R-HSA-2993769,R-HSA-912481,Input,OR,0
R-HSA-4755494,R-HSA-2993780,R-HSA-912481,Input,OR,0
