First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-111919,R-HSA-9664332,R-HSA-111910,Input,OR,0
R-HSA-111919,R-HSA-9662708,R-HSA-111910,Input,OR,0
R-HSA-112333,R-HSA-8876948,R-HSA-1810408,Catalyst,AND,1
R-HSA-1176059,R-HSA-6791035,R-HSA-1176067,Input,OR,0
R-HSA-1222325,R-HSA-1222597,R-ALL-5607578,Input,AND,1
R-HSA-1222341,R-HSA-1222526,R-ALL-1222300,Input,OR,0
R-HSA-1222346,R-HSA-1222417,R-MTU-1222326,Input,OR,0
R-HSA-1222346,R-HSA-1222655,R-MTU-1222326,Input,OR,0
R-HSA-1222363,R-HSA-1222485,R-MTU-1222293,Input,OR,0
R-HSA-1222412,R-HSA-1222690,R-MTU-1222478,Input,OR,0
R-HSA-1222417,R-HSA-1222485,R-MTU-1222293,Input,OR,0
R-HSA-1222417,R-HSA-1222346,R-MTU-1222710,Input,OR,0
R-HSA-1222417,R-HSA-1222526,R-MTU-1222710,Input,OR,0
R-HSA-1222417,R-HSA-1222431,R-MTU-1222710,Input,OR,0
R-HSA-1222431,R-HSA-1222417,R-MTU-1222326,Input,OR,0
R-HSA-1222431,R-HSA-1222655,R-MTU-1222326,Input,OR,0
R-HSA-1222485,R-HSA-1222363,R-MTU-1222488,Input,OR,0
R-HSA-1222485,R-HSA-1222417,R-MTU-1222488,Input,OR,0
R-HSA-1222526,R-HSA-1222417,R-MTU-1222326,Input,OR,0
R-HSA-1222526,R-HSA-1222655,R-MTU-1222326,Input,OR,0
R-HSA-1222597,R-HSA-1222399,R-ALL-5607579,Input,OR,0
R-HSA-1222641,R-HSA-8951549,R-HSA-8951548,Input,AND,1
R-HSA-1222644,R-HSA-1222755,R-MTU-1222392,Input,OR,0
R-HSA-1222655,R-HSA-1222690,R-MTU-1222360,Input,OR,0
R-HSA-1222655,R-HSA-1222346,R-MTU-1222710,Input,OR,0
R-HSA-1222655,R-HSA-1222526,R-MTU-1222710,Input,OR,0
R-HSA-1222655,R-HSA-1222431,R-MTU-1222710,Input,OR,0
R-HSA-1222690,R-HSA-1222412,R-MTU-1222687,Input,OR,0
R-HSA-1222690,R-HSA-1222655,R-MTU-1222304,Input,OR,0
R-HSA-1222755,R-HSA-1222644,R-MTU-1222496,Input,OR,0
R-HSA-1225947,R-HSA-1225952,R-HSA-1225858,Input,OR,0
R-HSA-1225949,R-HSA-1225956,R-HSA-1225855,Input,OR,0
R-HSA-1225949,R-HSA-1225960,R-HSA-1225855,Input,OR,0
R-HSA-1225950,R-HSA-1225951,R-HSA-1225859,Catalyst,AND,1
R-HSA-1225952,R-HSA-1225961,R-HSA-1225854,Input,AND,1
R-HSA-1225960,R-HSA-1225956,R-HSA-1225857,Input,AND,1
R-HSA-1225961,R-HSA-1225957,R-HSA-1225856,Catalyst,AND,1
R-HSA-1226012,R-HSA-1226014,R-HSA-1226013,Catalyst,AND,1
R-HSA-1226016,R-HSA-1226012,R-HSA-1226015,Input,AND,1
R-HSA-1227964,R-HSA-1218833,R-HSA-1221657,Input,OR,0
R-HSA-1227964,R-HSA-1247999,R-HSA-1221657,Input,OR,0
R-HSA-1227964,R-HSA-1218833,R-HSA-1225828,Input,OR,0
R-HSA-1227964,R-HSA-1247999,R-HSA-1225828,Input,OR,0
R-HSA-1227964,R-HSA-1248694,R-HSA-1227936,Input,OR,0
R-HSA-1247841,R-HSA-1247844,R-HSA-1247845,Input,OR,0
R-HSA-1247844,R-HSA-1247842,R-HSA-1247846,Input,OR,0
R-HSA-1247999,R-HSA-5638137,R-HSA-1248004,Input,OR,0
R-HSA-1247999,R-HSA-1248002,R-HSA-1248004,Input,OR,0
R-HSA-1248002,R-HSA-1248655,R-HSA-1248010,Input,OR,0
R-HSA-1248655,R-HSA-5637766,R-HSA-1248654,Input,OR,0
R-HSA-1248655,R-HSA-5637764,R-HSA-1248654,Input,OR,0
R-HSA-1248655,R-HSA-5637794,R-HSA-1248654,Input,OR,0
R-HSA-1248655,R-HSA-5637792,R-HSA-1248654,Input,OR,0
R-HSA-1248655,R-HSA-5637770,R-HSA-1248654,Input,OR,0
R-HSA-1248694,R-HSA-9634391,R-HSA-1248686,Input,AND,1
R-HSA-1250253,R-HSA-1250264,R-HSA-1250246,Input,OR,0
R-HSA-1250253,R-HSA-1250272,R-HSA-1250246,Input,OR,0
R-HSA-1306876,R-HSA-873951,R-HSA-874112,Input,AND,1
R-HSA-162590,R-HSA-175250,R-HSA-175416,Input,OR,0
R-HSA-162590,R-HSA-164845,R-HSA-175416,Input,OR,0
R-HSA-162590,R-HSA-175174,R-HSA-175416,Input,OR,0
R-HSA-162590,R-HSA-175108,R-HSA-175416,Input,OR,0
R-HSA-162590,R-HSA-175117,R-HSA-175416,Input,OR,0
R-HSA-162914,R-HSA-3149454,R-HIV-167605,Input,OR,0
R-HSA-162914,R-HSA-200858,R-HIV-167605,Input,OR,0
R-HSA-162914,R-HSA-200954,R-HIV-167605,Input,OR,0
R-HSA-162914,R-HSA-200952,R-HIV-167605,Input,OR,0
R-HSA-162914,R-HSA-164943,R-HIV-167605,Input,OR,0
R-HSA-162914,R-HSA-200908,R-HIV-167605,Input,OR,0
R-HSA-162914,R-HSA-167566,R-HIV-167605,Input,OR,0
R-HSA-162914,R-HSA-200879,R-HIV-167605,Input,OR,0
R-HSA-162914,R-HSA-167630,R-HIV-167605,Input,OR,0
R-HSA-162914,R-HSA-182243,R-HIV-167605,Input,OR,0
R-HSA-163617,R-HSA-392129,R-HSA-163622,Catalyst,AND,1
R-HSA-164500,R-HSA-164515,R-HSA-173665,Input,AND,1
R-HSA-164503,R-HSA-164520,R-HSA-173779,Input,AND,1
R-HSA-164504,R-HSA-164519,R-HSA-173774,Input,OR,0
R-HSA-164504,R-HSA-180634,R-HSA-173774,Input,OR,0
R-HSA-164505,R-HSA-182876,R-HSA-188560,Input,OR,0
R-HSA-164507,R-HSA-164500,R-HSA-173663,Input,AND,1
R-HSA-164508,R-HSA-164524,R-HSA-173649,Input,OR,0
R-HSA-164509,R-HSA-164510,R-HSA-173650,Input,AND,1
R-HSA-164510,R-HSA-164507,R-HSA-173648,Input,AND,1
R-HSA-164512,R-HSA-164505,R-HSA-173792,Input,AND,1
R-HSA-164513,R-HSA-173769,R-HSA-182880,Input,AND,1
R-HSA-164514,R-HSA-164522,R-HSA-177532,Input,AND,1
R-HSA-164515,R-HSA-164521,R-HSA-173639,Input,AND,1
R-HSA-164519,R-HSA-182859,R-HSA-182804,Input,AND,1
R-HSA-164520,R-HSA-164528,R-HSA-173786,Input,AND,1
R-HSA-164521,R-HSA-164508,R-HSA-173656,Input,AND,1
R-HSA-164522,R-HSA-162590,R-HSA-177526,Input,OR,0
R-HSA-164522,R-HSA-180627,R-HSA-177526,Input,OR,0
R-HSA-164522,R-HSA-180622,R-HSA-177526,Input,OR,0
R-HSA-164522,R-HSA-180630,R-HSA-177526,Input,OR,0
R-HSA-164523,R-HSA-164506,R-HSA-175148,Input,OR,0
R-HSA-164524,R-HSA-173642,R-HSA-173664,Input,OR,0
R-HSA-164527,R-HSA-164504,R-HSA-173801,Input,OR,0
R-HSA-164528,R-HSA-182795,R-HSA-173789,Input,AND,1
R-HSA-165027,R-HSA-165033,R-HIV-165535,Input,OR,0
R-HSA-165028,R-HSA-165055,R-HSA-180686,Input,OR,0
R-HSA-165028,R-HSA-187213,R-HIV-187209,Input,AND,1
R-HSA-165028,R-HSA-180709,R-HIV-165543,Input,AND,1
R-HSA-165028,R-HSA-180739,R-HSA-167651,Input,OR,0
R-HSA-165028,R-HSA-165055,R-HSA-167651,Input,OR,0
R-HSA-165028,R-HSA-3149454,R-HIV-173267,Input,AND,1
R-HSA-165033,R-HSA-180885,R-HIV-165532,Input,OR,0
R-HSA-165034,R-HSA-165043,R-HSA-165537,Input,OR,0
R-HSA-165043,R-HSA-165047,R-HSA-165531,Input,OR,0
R-HSA-165047,R-HSA-165043,R-HSA-157689,Input,OR,0
R-HSA-165047,R-HSA-180622,R-HSA-157689,Input,OR,0
R-HSA-165047,R-HSA-180710,R-HSA-157689,Input,OR,0
R-HSA-165047,R-HSA-9614369,R-HSA-157689,Input,OR,0
R-HSA-165047,R-HSA-9614367,R-HSA-157689,Input,OR,0
R-HSA-165047,R-HSA-9636128,R-HSA-157689,Input,OR,0
R-HSA-165047,R-HSA-9629004,R-HSA-157689,Input,OR,0
R-HSA-165047,R-HSA-168880,R-HSA-157689,Input,OR,0
R-HSA-165047,R-HSA-192627,R-HSA-157689,Input,OR,0
R-HSA-165047,R-HSA-192925,R-HSA-157689,Input,OR,0
R-HSA-165047,R-HSA-1176059,R-HSA-157689,Input,OR,0
R-HSA-165047,R-HSA-168337,R-HSA-157689,Input,OR,0
R-HSA-165047,R-HSA-180739,R-HSA-165552,Input,OR,0
R-HSA-165047,R-HSA-165055,R-HSA-165552,Input,OR,0
R-HSA-167072,R-HSA-167083,R-HSA-167086,Input,AND,1
R-HSA-167072,R-HSA-167077,R-HSA-109634,Input,OR,0
R-HSA-167072,R-HSA-167072,R-HSA-109634,Input,OR,0
R-HSA-167072,R-HSA-167196,R-HSA-109634,Input,OR,0
R-HSA-167072,R-HSA-9613490,R-HSA-109634,Input,OR,0
R-HSA-167072,R-HSA-9613498,R-HSA-109634,Input,OR,0
R-HSA-167072,R-HSA-167097,R-HSA-109634,Input,OR,0
R-HSA-167076,R-HSA-167150,R-HSA-167071,Input,AND,1
R-HSA-167083,R-HSA-167085,R-HSA-167070,Input,OR,0
R-HSA-167084,R-HSA-167077,R-HSA-167075,Input,AND,1
R-HSA-167084,R-HSA-167089,R-HSA-77088,Input,AND,1
R-HSA-167085,R-HSA-167084,R-HSA-167078,Input,OR,0
R-HSA-167085,R-HSA-167478,R-HSA-167078,Input,OR,0
R-HSA-167085,R-HSA-167087,R-HSA-167078,Input,OR,0
R-HSA-167085,R-HSA-167191,R-HSA-167078,Input,OR,0
R-HSA-167087,R-HSA-167147,R-HSA-170726,Input,AND,1
R-HSA-167089,R-HSA-167072,R-HSA-167080,Input,OR,0
R-HSA-167090,R-HSA-167459,R-HSA-167091,Input,OR,0
R-HSA-167090,R-HSA-167148,R-HSA-167091,Input,OR,0
R-HSA-167097,R-HSA-167118,R-HSA-167137,Input,OR,0
R-HSA-167097,R-HSA-167484,R-HSA-167137,Input,OR,0
R-HSA-167098,R-HSA-167128,R-HSA-167127,Input,AND,1
R-HSA-167111,R-HSA-167098,R-HSA-167102,Input,OR,0
R-HSA-167113,R-HSA-167136,R-HSA-167124,Input,OR,0
R-HSA-167115,R-HSA-167111,R-HSA-167120,Input,AND,1
R-HSA-167117,R-HSA-167115,R-HSA-167132,Input,OR,0
R-HSA-167118,R-HSA-167130,R-HSA-167129,Input,AND,1
R-HSA-167121,R-HSA-9613490,R-HSA-167119,Input,OR,0
R-HSA-167121,R-HSA-167113,R-HSA-167119,Input,OR,0
R-HSA-167128,R-HSA-167133,R-HSA-167107,Input,AND,1
R-HSA-167130,R-HSA-167134,R-HSA-167106,Input,OR,0
R-HSA-167133,R-HSA-167153,R-HSA-167123,Input,AND,1
R-HSA-167134,R-HSA-167121,R-HSA-167101,Input,OR,0
R-HSA-167134,R-HSA-9613498,R-HSA-167101,Input,OR,0
R-HSA-167134,R-HSA-167477,R-HSA-167101,Input,OR,0
R-HSA-167136,R-HSA-167117,R-HSA-167100,Input,OR,0
R-HSA-167148,R-HSA-167192,R-HSA-167184,Input,OR,0
R-HSA-167148,R-HSA-167076,R-HSA-167184,Input,OR,0
R-HSA-167148,R-HSA-167090,R-HSA-167184,Input,OR,0
R-HSA-167150,R-HSA-167192,R-HSA-167184,Input,OR,0
R-HSA-167150,R-HSA-167076,R-HSA-167184,Input,OR,0
R-HSA-167150,R-HSA-167090,R-HSA-167184,Input,OR,0
R-HSA-167181,R-HSA-167077,R-HSA-109634,Input,OR,0
R-HSA-167181,R-HSA-167072,R-HSA-109634,Input,OR,0
R-HSA-167181,R-HSA-167196,R-HSA-109634,Input,OR,0
R-HSA-167181,R-HSA-9613490,R-HSA-109634,Input,OR,0
R-HSA-167181,R-HSA-9613498,R-HSA-109634,Input,OR,0
R-HSA-167181,R-HSA-167097,R-HSA-109634,Input,OR,0
R-HSA-167181,R-HSA-167192,R-HSA-167184,Input,OR,0
R-HSA-167181,R-HSA-167076,R-HSA-167184,Input,OR,0
R-HSA-167181,R-HSA-167090,R-HSA-167184,Input,OR,0
R-HSA-167191,R-HSA-170706,R-HSA-167182,Input,OR,0
R-HSA-167191,R-HSA-167089,R-HSA-77088,Input,AND,1
R-HSA-167192,R-HSA-167197,R-HSA-167193,Input,AND,1
R-HSA-167196,R-HSA-167181,R-HSA-167185,Input,OR,0
R-HSA-167234,R-HSA-167191,R-HSA-167237,Input,OR,0
R-HSA-167235,R-HSA-167234,R-HSA-167183,Input,OR,0
R-HSA-167282,R-HSA-167292,R-HSA-167283,Input,AND,1
R-HSA-167284,R-HSA-167288,R-HSA-167286,Input,OR,0
R-HSA-167284,R-HSA-167481,R-HSA-167286,Input,OR,0
R-HSA-167288,R-HSA-167284,R-HSA-167081,Input,OR,0
R-HSA-167288,R-HSA-167282,R-HSA-167081,Input,OR,0
R-HSA-167292,R-HSA-167284,R-HSA-167081,Input,OR,0
R-HSA-167292,R-HSA-167282,R-HSA-167081,Input,OR,0
R-HSA-167468,R-HSA-167136,R-HSA-71307,Catalyst,AND,1
R-HSA-167468,R-HSA-167121,R-HSA-71307,Catalyst,AND,1
R-HSA-167468,R-HSA-167115,R-HSA-71307,Catalyst,AND,1
R-HSA-167468,R-HSA-167113,R-HSA-71307,Catalyst,AND,1
R-HSA-167468,R-HSA-167117,R-HSA-71307,Catalyst,AND,1
R-HSA-167468,R-HSA-167077,R-HSA-109634,Input,OR,0
R-HSA-167468,R-HSA-167072,R-HSA-109634,Input,OR,0
R-HSA-167468,R-HSA-167196,R-HSA-109634,Input,OR,0
R-HSA-167468,R-HSA-9613490,R-HSA-109634,Input,OR,0
R-HSA-167468,R-HSA-9613498,R-HSA-109634,Input,OR,0
R-HSA-167468,R-HSA-167097,R-HSA-109634,Input,OR,0
R-HSA-167474,R-HSA-167136,R-HSA-71307,Catalyst,AND,1
R-HSA-167474,R-HSA-167121,R-HSA-71307,Catalyst,AND,1
R-HSA-167474,R-HSA-167115,R-HSA-71307,Catalyst,AND,1
R-HSA-167474,R-HSA-167113,R-HSA-71307,Catalyst,AND,1
R-HSA-167474,R-HSA-167117,R-HSA-71307,Catalyst,AND,1
R-HSA-167474,R-HSA-167077,R-HSA-109634,Input,OR,0
R-HSA-167474,R-HSA-167072,R-HSA-109634,Input,OR,0
R-HSA-167474,R-HSA-167196,R-HSA-109634,Input,OR,0
R-HSA-167474,R-HSA-9613490,R-HSA-109634,Input,OR,0
R-HSA-167474,R-HSA-9613498,R-HSA-109634,Input,OR,0
R-HSA-167474,R-HSA-167097,R-HSA-109634,Input,OR,0
R-HSA-167477,R-HSA-167136,R-HSA-71307,Catalyst,AND,1
R-HSA-167477,R-HSA-167121,R-HSA-71307,Catalyst,AND,1
R-HSA-167477,R-HSA-167115,R-HSA-71307,Catalyst,AND,1
R-HSA-167477,R-HSA-167113,R-HSA-71307,Catalyst,AND,1
R-HSA-167477,R-HSA-167117,R-HSA-71307,Catalyst,AND,1
R-HSA-167477,R-HSA-167077,R-HSA-109634,Input,OR,0
R-HSA-167477,R-HSA-167072,R-HSA-109634,Input,OR,0
R-HSA-167477,R-HSA-167196,R-HSA-109634,Input,OR,0
R-HSA-167477,R-HSA-9613490,R-HSA-109634,Input,OR,0
R-HSA-167477,R-HSA-9613498,R-HSA-109634,Input,OR,0
R-HSA-167477,R-HSA-167097,R-HSA-109634,Input,OR,0
R-HSA-167484,R-HSA-167097,R-HSA-167125,Input,OR,0
R-HSA-167537,R-HSA-167597,R-HSA-167544,Input,AND,1
R-HSA-167566,R-HSA-167537,R-HSA-167596,Input,AND,1
R-HSA-167566,R-HSA-200954,R-HSA-167609,Input,OR,0
R-HSA-167597,R-HSA-167601,R-HSA-167554,Input,OR,0
R-HSA-167601,R-HSA-9636397,R-HSA-167578,Input,AND,1
R-HSA-167601,R-HSA-3149454,R-HIV-167605,Input,OR,0
R-HSA-167601,R-HSA-200858,R-HIV-167605,Input,OR,0
R-HSA-167601,R-HSA-200954,R-HIV-167605,Input,OR,0
R-HSA-167601,R-HSA-200952,R-HIV-167605,Input,OR,0
R-HSA-167601,R-HSA-164943,R-HIV-167605,Input,OR,0
R-HSA-167601,R-HSA-200908,R-HIV-167605,Input,OR,0
R-HSA-167601,R-HSA-167566,R-HIV-167605,Input,OR,0
R-HSA-167601,R-HSA-200879,R-HIV-167605,Input,OR,0
R-HSA-167601,R-HSA-167630,R-HIV-167605,Input,OR,0
R-HSA-167601,R-HSA-182243,R-HIV-167605,Input,OR,0
R-HSA-167601,R-HSA-167537,R-HSA-167712,Input,OR,0
R-HSA-167601,R-HSA-182186,R-HSA-167712,Input,OR,0
R-HSA-167630,R-HSA-167633,R-HSA-167629,Input,AND,1
R-HSA-167633,R-HSA-167637,R-HSA-167636,Input,AND,1
R-HSA-168272,R-HSA-168285,R-FLU-188954,Input,OR,0
R-HSA-168280,R-HSA-168301,R-FLU-192756,Input,OR,0
R-HSA-168285,R-HSA-168324,R-FLU-189171,Input,AND,1
R-HSA-168297,R-HSA-168317,R-HSA-188871,Input,AND,1
R-HSA-168299,R-HSA-168297,R-FLU-188849,Input,AND,1
R-HSA-168301,R-HSA-192677,R-FLU-193302,Input,OR,0
R-HSA-168301,R-HSA-168326,R-FLU-193302,Input,OR,0
R-HSA-168301,R-HSA-192832,R-FLU-193302,Input,OR,0
R-HSA-168301,R-HSA-168326,R-FLU-192720,Input,OR,0
R-HSA-168301,R-HSA-168280,R-FLU-192720,Input,OR,0
R-HSA-168301,R-HSA-168301,R-FLU-192720,Input,OR,0
R-HSA-168301,R-HSA-192832,R-FLU-192720,Input,OR,0
R-HSA-168301,R-HSA-192624,R-FLU-192720,Input,OR,0
R-HSA-168301,R-HSA-192851,R-FLU-192720,Input,OR,0
R-HSA-168301,R-HSA-192916,R-FLU-192720,Input,OR,0
R-HSA-168306,R-HSA-168313,R-FLU-189181,Input,AND,1
R-HSA-168312,R-HSA-168306,R-FLU-189138,Input,AND,1
R-HSA-168313,R-HSA-168299,R-FLU-189177,Input,OR,0
R-HSA-168317,R-HSA-168337,R-HSA-188853,Input,AND,1
R-HSA-168324,R-HSA-168312,R-FLU-189182,Input,AND,1
R-HSA-168326,R-HSA-168280,R-FLU-192703,Input,OR,0
R-HSA-168337,R-HSA-168310,R-HSA-188844,Input,OR,0
R-HSA-168857,R-HSA-168880,R-HSA-192667,Input,OR,0
R-HSA-168858,R-HSA-168862,R-FLU-195725,Input,AND,1
R-HSA-168860,R-HSA-168870,R-FLU-195945,Input,AND,1
R-HSA-168862,R-HSA-195730,R-FLU-195723,Input,OR,0
R-HSA-168865,R-HSA-3642203,R-HSA-170852,Input,AND,1
R-HSA-168869,R-HSA-168871,R-FLU-195803,Input,OR,0
R-HSA-168869,R-HSA-168871,R-FLU-195796,Input,OR,0
R-HSA-168869,R-HSA-168871,R-FLU-195794,Input,OR,0
R-HSA-168871,R-HSA-195726,R-FLU-195724,Input,AND,1
R-HSA-168871,R-HSA-195739,R-FLU-195727,Input,AND,1
R-HSA-168871,R-HSA-168858,R-FLU-195819,Input,AND,1
R-HSA-168875,R-HSA-168869,R-FLU-195787,Input,OR,0
R-HSA-168882,R-HSA-195730,R-FLU-195737,Input,OR,0
R-HSA-168893,R-HSA-168857,R-FLU-192767,Input,AND,1
R-HSA-168895,R-HSA-195926,R-FLU-196496,Input,AND,1
R-HSA-169680,R-HSA-169683,R-HSA-169696,Catalyst,AND,1
R-HSA-169847,R-HSA-168869,R-FLU-195775,Input,OR,0
R-HSA-169919,R-HSA-169847,R-FLU-195815,Input,AND,1
R-HSA-169921,R-HSA-168875,R-FLU-195809,Input,AND,1
R-HSA-170704,R-HSA-167196,R-HSA-170710,Input,AND,1
R-HSA-170706,R-HSA-170704,R-HSA-170707,Input,OR,0
R-HSA-171288,R-HSA-173647,R-HIV-189281,Input,AND,1
R-HSA-171291,R-HSA-174491,R-HIV-189843,Input,AND,1
R-HSA-173111,R-HSA-173771,R-HSA-173653,Input,OR,0
R-HSA-173115,R-HSA-182859,R-HIV-173772,Catalyst,AND,1
R-HSA-173115,R-HSA-164514,R-HSA-175143,Input,AND,1
R-HSA-173115,R-HSA-3149454,R-HSA-173123,Input,AND,1
R-HSA-173642,R-HSA-173111,R-HSA-188943,Input,OR,0
R-HSA-173642,R-HSA-3149454,R-HIV-167605,Input,OR,0
R-HSA-173642,R-HSA-200858,R-HIV-167605,Input,OR,0
R-HSA-173642,R-HSA-200954,R-HIV-167605,Input,OR,0
R-HSA-173642,R-HSA-200952,R-HIV-167605,Input,OR,0
R-HSA-173642,R-HSA-164943,R-HIV-167605,Input,OR,0
R-HSA-173642,R-HSA-200908,R-HIV-167605,Input,OR,0
R-HSA-173642,R-HSA-167566,R-HIV-167605,Input,OR,0
R-HSA-173642,R-HSA-200879,R-HIV-167605,Input,OR,0
R-HSA-173642,R-HSA-167630,R-HIV-167605,Input,OR,0
R-HSA-173642,R-HSA-182243,R-HIV-167605,Input,OR,0
R-HSA-173647,R-HSA-3149454,R-HIV-189840,Input,AND,1
R-HSA-173769,R-HSA-164512,R-HSA-173824,Input,AND,1
R-HSA-173771,R-HSA-164527,R-HSA-173814,Input,AND,1
R-HSA-174491,R-HSA-171288,R-HIV-3149446,Input,AND,1
R-HSA-174493,R-HSA-171291,R-HIV-189343,Input,OR,0
R-HSA-174493,R-HSA-174493,R-HIV-189343,Input,OR,0
R-HSA-174494,R-HSA-171291,R-HIV-189343,Input,OR,0
R-HSA-174494,R-HSA-174493,R-HIV-189343,Input,OR,0
R-HSA-175108,R-HSA-164523,R-HSA-175224,Input,AND,1
R-HSA-175174,R-HSA-175177,R-HSA-175247,Input,AND,1
R-HSA-175177,R-HSA-175258,R-HSA-175440,Input,OR,0
R-HSA-175258,R-HSA-175177,R-HSA-75912,Input,AND,1
R-HSA-175258,R-HSA-175174,R-HSA-75905,Input,OR,0
R-HSA-180540,R-HSA-180603,R-HSA-180577,Input,OR,0
R-HSA-180555,R-HSA-180540,R-HSA-180549,Input,AND,1
R-HSA-180591,R-HSA-180599,R-HSA-180532,Input,AND,1
R-HSA-180597,R-HSA-180573,R-HSA-180530,Input,OR,0
R-HSA-180599,R-HSA-180597,R-HSA-180592,Input,AND,1
R-HSA-180602,R-HSA-180630,R-HSA-180543,Input,AND,1
R-HSA-180602,R-HSA-180555,R-HSA-180543,Input,AND,1
R-HSA-180606,R-HSA-180591,R-HSA-180601,Input,AND,1
R-HSA-180627,R-HSA-162590,R-HSA-180623,Positive Regulator,AND,1
R-HSA-180634,R-HSA-180632,R-HSA-180616,Input,OR,0
R-HSA-180687,R-HSA-165034,R-HSA-180738,Input,OR,0
R-HSA-180687,R-HSA-180728,R-HSA-180738,Input,OR,0
R-HSA-180687,R-HSA-168880,R-HSA-180738,Input,OR,0
R-HSA-180709,R-HSA-180725,R-HSA-180707,Input,AND,1
R-HSA-180710,R-HSA-180732,R-HSA-180720,Input,OR,0
R-HSA-180725,R-HSA-180710,R-HSA-180724,Input,AND,1
R-HSA-180728,R-HSA-180736,R-HSA-180712,Input,OR,0
R-HSA-180732,R-HSA-165043,R-HSA-157689,Input,OR,0
R-HSA-180732,R-HSA-180622,R-HSA-157689,Input,OR,0
R-HSA-180732,R-HSA-180710,R-HSA-157689,Input,OR,0
R-HSA-180732,R-HSA-9614369,R-HSA-157689,Input,OR,0
R-HSA-180732,R-HSA-9614367,R-HSA-157689,Input,OR,0
R-HSA-180732,R-HSA-9636128,R-HSA-157689,Input,OR,0
R-HSA-180732,R-HSA-9629004,R-HSA-157689,Input,OR,0
R-HSA-180732,R-HSA-168880,R-HSA-157689,Input,OR,0
R-HSA-180732,R-HSA-192627,R-HSA-157689,Input,OR,0
R-HSA-180732,R-HSA-192925,R-HSA-157689,Input,OR,0
R-HSA-180732,R-HSA-1176059,R-HSA-157689,Input,OR,0
R-HSA-180732,R-HSA-168337,R-HSA-157689,Input,OR,0
R-HSA-180732,R-HSA-180728,R-HSA-180711,Input,AND,1
R-HSA-180736,R-HSA-165033,R-HIV-165542,Input,OR,0
R-HSA-180739,R-HSA-165028,R-HSA-180718,Input,OR,0
R-HSA-180855,R-HSA-180905,R-HIV-180888,Input,AND,1
R-HSA-180885,R-HSA-165034,R-HSA-180873,Input,OR,0
R-HSA-182171,R-HSA-9636397,R-HSA-167578,Input,AND,1
R-HSA-182171,R-HSA-3149454,R-HIV-167605,Input,OR,0
R-HSA-182171,R-HSA-200858,R-HIV-167605,Input,OR,0
R-HSA-182171,R-HSA-200954,R-HIV-167605,Input,OR,0
R-HSA-182171,R-HSA-200952,R-HIV-167605,Input,OR,0
R-HSA-182171,R-HSA-164943,R-HIV-167605,Input,OR,0
R-HSA-182171,R-HSA-200908,R-HIV-167605,Input,OR,0
R-HSA-182171,R-HSA-167566,R-HIV-167605,Input,OR,0
R-HSA-182171,R-HSA-200879,R-HIV-167605,Input,OR,0
R-HSA-182171,R-HSA-167630,R-HIV-167605,Input,OR,0
R-HSA-182171,R-HSA-182243,R-HIV-167605,Input,OR,0
R-HSA-182171,R-HSA-167537,R-HSA-167712,Input,OR,0
R-HSA-182171,R-HSA-182186,R-HSA-167712,Input,OR,0
R-HSA-182186,R-HSA-182198,R-HSA-182158,Input,AND,1
R-HSA-182198,R-HSA-182171,R-HSA-182230,Input,OR,0
R-HSA-182243,R-HSA-182279,R-HSA-182256,Input,AND,1
R-HSA-182263,R-HSA-3149454,R-HIV-167605,Input,OR,0
R-HSA-182263,R-HSA-200858,R-HIV-167605,Input,OR,0
R-HSA-182263,R-HSA-200954,R-HIV-167605,Input,OR,0
R-HSA-182263,R-HSA-200952,R-HIV-167605,Input,OR,0
R-HSA-182263,R-HSA-164943,R-HIV-167605,Input,OR,0
R-HSA-182263,R-HSA-200908,R-HIV-167605,Input,OR,0
R-HSA-182263,R-HSA-167566,R-HIV-167605,Input,OR,0
R-HSA-182263,R-HSA-200879,R-HIV-167605,Input,OR,0
R-HSA-182263,R-HSA-167630,R-HIV-167605,Input,OR,0
R-HSA-182263,R-HSA-182243,R-HIV-167605,Input,OR,0
R-HSA-182263,R-HSA-182279,R-HSA-167717,Input,AND,1
R-HSA-182263,R-HSA-182279,R-HSA-167634,Input,AND,1
R-HSA-182279,R-HSA-182286,R-HSA-182373,Input,AND,1
R-HSA-182286,R-HSA-182263,R-HSA-182254,Input,OR,0
R-HSA-182795,R-HSA-164513,R-HSA-173764,Input,AND,1
R-HSA-182859,R-HSA-164503,R-HSA-173773,Input,AND,1
R-HSA-182876,R-HSA-8951690,R-HSA-175254,Input,AND,1
R-HSA-1839067,R-HSA-1839095,R-HSA-1839043,Input,OR,0
R-HSA-1839078,R-HSA-1839080,R-HSA-1839052,Input,AND,1
R-HSA-1839080,R-HSA-1839091,R-HSA-1839055,Catalyst,AND,1
R-HSA-1839094,R-HSA-1839098,R-HSA-1839061,Input,OR,0
R-HSA-1839095,R-HSA-1839110,R-HSA-1839045,Input,OR,0
R-HSA-1839098,R-HSA-1839100,R-HSA-1839062,Input,OR,0
R-HSA-1839102,R-HSA-1839107,R-HSA-1839051,Catalyst,AND,1
R-HSA-1839110,R-HSA-1839114,R-HSA-1839047,Input,AND,1
R-HSA-1839114,R-HSA-1839102,R-HSA-1839048,Input,AND,1
R-HSA-184269,R-HSA-3149434,R-HSA-184475,Input,AND,1
R-HSA-184323,R-HSA-184269,R-HSA-184369,Input,AND,1
