First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-5682044,R-HSA-5693540,R-HSA-5682035,Input,OR,0
R-HSA-5682586,R-HSA-5682598,R-HSA-5682590,Input,OR,0
R-HSA-5682588,R-HSA-5682586,R-HSA-5682585,Input,AND,1
R-HSA-5682598,R-HSA-5682607,R-HSA-5682599,Input,OR,0
R-HSA-5682607,R-HSA-5682629,R-HSA-5682609,Input,AND,1
R-HSA-5682629,R-HSA-5682863,R-HSA-5682623,Input,AND,1
R-HSA-5682858,R-HSA-5683077,R-HSA-5682861,Input,OR,0
R-HSA-5682863,R-HSA-5682858,R-HSA-5682859,Input,AND,1
R-HSA-5682965,R-HSA-5682992,R-HSA-5682972,Input,AND,1
R-HSA-5682967,R-HSA-5682983,R-HSA-5682968,Input,OR,0
R-HSA-5682983,R-HSA-5682965,R-HSA-5682976,Input,OR,0
R-HSA-5682992,R-HSA-5682588,R-HSA-5682993,Input,AND,1
R-HSA-5683077,R-HSA-5693566,R-HSA-5683079,Input,AND,1
R-HSA-5683384,R-HSA-5683385,R-HSA-5683388,Input,AND,1
R-HSA-5683385,R-HSA-5693551,R-HSA-5683387,Input,OR,0
R-HSA-5683405,R-HSA-5683425,R-HSA-5693591,Input,OR,0
R-HSA-5683425,R-HSA-5683384,R-HSA-5683417,Input,OR,0
R-HSA-5683425,R-HSA-5683405,R-HSA-5683417,Input,OR,0
R-HSA-5683735,R-HSA-69891,R-HSA-5683737,Input,OR,0
R-HSA-5683774,R-HSA-5683792,R-HSA-5683773,Input,OR,0
R-HSA-5683792,R-HSA-5683801,R-HSA-5683784,Catalyst,AND,1
R-HSA-5683801,R-HSA-5684052,R-HSA-5683808,Input,OR,0
R-HSA-5683801,R-HSA-5686685,R-HSA-5683808,Input,OR,0
R-HSA-5683930,R-HSA-5693602,R-HSA-5683932,Input,AND,1
R-HSA-5683967,R-HSA-5693583,R-HSA-5682180,Input,AND,1
R-HSA-5684006,R-HSA-75174,R-HSA-75163,Input,AND,1
R-HSA-5684008,R-HSA-5684006,R-HSA-5684011,Input,OR,0
R-HSA-5684052,R-HSA-5684071,R-HSA-5684053,Input,OR,0
R-HSA-5684071,R-HSA-5682588,R-HSA-5682540,Input,AND,1
R-HSA-5684071,R-HSA-5683384,R-HSA-5682575,Input,AND,1
R-HSA-5684071,R-HSA-5683384,R-HSA-5682574,Input,AND,1
R-HSA-5684071,R-HSA-5682629,R-HSA-5682542,Input,AND,1
R-HSA-5684071,R-HSA-5684108,R-HSA-5683809,Input,AND,1
R-HSA-5684071,R-HSA-5682586,R-HSA-2993789,Input,AND,1
R-HSA-5684071,R-HSA-5682863,R-HSA-4551605,Input,AND,1
R-HSA-5684071,R-HSA-5683385,R-HSA-5682577,Input,AND,1
R-HSA-5684071,R-HSA-5683385,R-HSA-5682579,Input,AND,1
