First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-1006169,R-HSA-981728,R-HSA-1006173,Positive Regulator,AND,1
R-HSA-1006169,R-HSA-977363,R-HSA-1006173,Positive Regulator,AND,1
R-HSA-1015699,R-HSA-1015702,R-HSA-1015697,Positive Regulator,AND,1
R-HSA-1015702,R-HSA-8985201,R-HSA-1015684,Input,AND,1
R-HSA-1015702,R-HSA-1169397,R-HSA-936552,Input,OR,0
R-HSA-1015702,R-HSA-1169399,R-HSA-936552,Input,OR,0
R-HSA-1015702,R-HSA-1169307,R-HSA-936552,Input,OR,0
R-HSA-1028815,R-HSA-1028812,R-HSA-1027359,Positive Regulator,AND,1
R-HSA-1028816,R-HSA-1028820,R-HSA-1027365,Input,AND,1
R-HSA-1028816,R-HSA-1028817,R-HSA-177675,Input,OR,0
R-HSA-1028816,R-HSA-3134883,R-HSA-177675,Input,OR,0
R-HSA-1028816,R-HSA-933536,R-HSA-450306,Input,AND,1
R-HSA-1028817,R-HSA-1028815,R-HSA-1027364,Input,AND,1
R-HSA-1028819,R-HSA-9604499,R-HSA-1027368,Positive Regulator,AND,1
R-HSA-1028821,R-HSA-933531,R-HSA-450344,Input,OR,0
R-HSA-1028821,R-HSA-1028816,R-HSA-450344,Input,OR,0
R-HSA-1028821,R-HSA-9604487,R-HSA-450344,Input,OR,0
R-HSA-1028821,R-HSA-1028816,R-HSA-1027367,Input,OR,0
R-HSA-1028821,R-HSA-1028816,R-HSA-166272,Input,OR,0
R-HSA-1028821,R-HSA-2032396,R-HSA-166272,Input,OR,0
R-HSA-1031713,R-HSA-1031716,R-HSA-1031710,Positive Regulator,AND,1
R-HSA-1031716,R-HSA-983146,R-HSA-983063,Input,OR,0
R-HSA-1031716,R-HSA-2213240,R-HSA-1031704,Catalyst,AND,1
R-HSA-1031716,R-HSA-8856157,R-HSA-2213189,Input,AND,1
R-HSA-1067640,R-HSA-1067676,R-HSA-1067687,Input,OR,0
R-HSA-1067640,R-HSA-1067651,R-HSA-1067687,Input,OR,0
R-HSA-1067646,R-HSA-1067651,R-HSA-1067690,Input,OR,0
R-HSA-1067646,R-HSA-1067688,R-HSA-1067690,Input,OR,0
R-HSA-1067646,R-HSA-6783530,R-HSA-1067690,Input,OR,0
R-HSA-1067646,R-HSA-449976,R-HSA-1067690,Input,OR,0
R-HSA-1067646,R-HSA-448427,R-HSA-1067690,Input,OR,0
R-HSA-1067646,R-HSA-6809140,R-HSA-1067690,Input,OR,0
R-HSA-1067646,R-HSA-8983518,R-HSA-1067690,Input,OR,0
R-HSA-1067659,R-HSA-1112514,R-HSA-1112588,Input,OR,0
R-HSA-1067667,R-HSA-1067688,R-HSA-1067638,Input,AND,1
R-HSA-1067676,R-HSA-1067651,R-HSA-1067674,Negative Regulator,AND,-1
R-HSA-109700,R-HSA-109702,R-HSA-109696,Input,OR,0
R-HSA-109701,R-HSA-109702,R-HSA-109697,Catalyst,AND,1
R-HSA-109702,R-HSA-162363,R-HSA-162387,Catalyst,AND,1
R-HSA-1112510,R-HSA-1112755,R-HSA-1112594,Input,OR,0
R-HSA-1112510,R-HSA-1112565,R-HSA-1112594,Input,OR,0
R-HSA-1112510,R-HSA-1112708,R-HSA-1112594,Input,OR,0
R-HSA-1112514,R-HSA-1112510,R-HSA-1112515,Input,OR,0
R-HSA-1112565,R-HSA-1112602,R-HSA-1112576,Input,OR,0
R-HSA-1112602,R-HSA-1112727,R-HSA-1112524,Input,OR,0
R-HSA-1112602,R-HSA-1112604,R-HSA-1112524,Input,OR,0
R-HSA-1112604,R-HSA-1112755,R-HSA-1112594,Input,OR,0
R-HSA-1112604,R-HSA-1112565,R-HSA-1112594,Input,OR,0
R-HSA-1112604,R-HSA-1112708,R-HSA-1112594,Input,OR,0
R-HSA-1112708,R-HSA-1112690,R-HSA-1112758,Input,OR,0
R-HSA-1112708,R-HSA-1112703,R-HSA-1112758,Input,OR,0
R-HSA-1112755,R-HSA-1112602,R-HSA-1112718,Negative Regulator,AND,-1
R-HSA-1168373,R-HSA-1168635,R-HSA-139829,Catalyst,AND,1
R-HSA-1168374,R-HSA-1168636,R-HSA-1168369,Catalyst,AND,1
R-HSA-1168376,R-HSA-2089927,R-HSA-1168370,Input,OR,0
R-HSA-1168376,R-HSA-434700,R-HSA-1168370,Input,OR,0
R-HSA-1168393,R-HSA-1168394,R-HSA-1168902,Input,OR,0
R-HSA-1168394,R-HSA-1168894,R-HSA-1168901,Input,OR,0
R-HSA-1168445,R-HSA-1169192,R-HSA-1169227,Input,OR,0
R-HSA-1168445,R-HSA-1169210,R-HSA-1169227,Input,OR,0
R-HSA-1168456,R-HSA-1168459,R-HSA-1168921,Catalyst,AND,1
R-HSA-1168635,R-HSA-1168644,R-HSA-1168616,Input,AND,1
R-HSA-1168636,R-HSA-5672950,R-HSA-109783,Input,OR,0
R-HSA-1168636,R-HSA-9658253,R-HSA-109783,Input,OR,0
R-HSA-1168636,R-HSA-5658435,R-HSA-109783,Input,OR,0
R-HSA-1168636,R-HSA-9649736,R-HSA-109783,Input,OR,0
R-HSA-1168636,R-HSA-5674018,R-HSA-109783,Input,OR,0
R-HSA-1168636,R-HSA-5624494,R-HSA-109783,Input,OR,0
R-HSA-1168637,R-HSA-1168641,R-HSA-1168620,Input,OR,0
R-HSA-1168641,R-HSA-1168638,R-HSA-727820,Catalyst,AND,1
R-HSA-1168642,R-HSA-1168643,R-HSA-1168617,Input,OR,0
R-HSA-1168644,R-HSA-1168637,R-HSA-1168622,Input,AND,1
R-HSA-1168768,R-HSA-1168767,R-HSA-1169146,Input,OR,0
R-HSA-1168777,R-HSA-1362465,R-HSA-1168821,Input,OR,0
R-HSA-1168777,R-HSA-1362485,R-HSA-1168821,Input,OR,0
R-HSA-1168839,R-HSA-1169188,R-HSA-1169243,Input,OR,0
R-HSA-1168894,R-HSA-1168813,R-HSA-1168898,Input,OR,0
R-HSA-1168894,R-HSA-1168809,R-HSA-1168898,Input,OR,0
R-HSA-1168894,R-HSA-1168445,R-HSA-1168898,Input,OR,0
R-HSA-1168894,R-HSA-1168393,R-HSA-1168898,Input,OR,0
R-HSA-1168894,R-HSA-1168839,R-HSA-1168898,Input,OR,0
R-HSA-1169394,R-HSA-936462,R-HSA-1169389,Negative Regulator,AND,-1
R-HSA-1169394,R-HSA-1169404,R-HSA-936014,Input,OR,0
R-HSA-1169395,R-HSA-1176059,R-HSA-1169392,Negative Regulator,AND,-1
R-HSA-1169395,R-HSA-1169404,R-HSA-936014,Input,OR,0
R-HSA-1169397,R-HSA-1169404,R-HSA-1169390,Input,OR,0
R-HSA-1169398,R-HSA-1169404,R-HSA-936014,Input,OR,0
R-HSA-1169402,R-HSA-1169404,R-HSA-936014,Input,OR,0
R-HSA-1169403,R-HSA-1678843,R-HSA-1169383,Input,OR,0
R-HSA-1169403,R-HSA-1169395,R-HSA-1169383,Input,OR,0
R-HSA-1169403,R-HSA-1169394,R-HSA-1169383,Input,OR,0
R-HSA-1169403,R-HSA-1169398,R-HSA-1169383,Input,OR,0
R-HSA-1169403,R-HSA-1169402,R-HSA-1169383,Input,OR,0
R-HSA-1169403,R-HSA-1169405,R-HSA-1169383,Input,OR,0
R-HSA-1169403,R-HSA-1169406,R-HSA-1169383,Input,OR,0
R-HSA-1169404,R-HSA-1169397,R-HSA-936550,Input,OR,0
R-HSA-1169404,R-HSA-1169403,R-HSA-1169385,Input,AND,1
R-HSA-1169405,R-HSA-1169404,R-HSA-936014,Input,OR,0
R-HSA-1169406,R-HSA-1678841,R-HSA-1169387,Input,OR,0
R-HSA-1169406,R-HSA-1169404,R-HSA-936014,Input,OR,0
R-HSA-1170539,R-HSA-1370500,R-HSA-206748,Input,OR,0
R-HSA-1170539,R-HSA-209125,R-HSA-206748,Input,OR,0
R-HSA-1170539,R-HSA-209063,R-HSA-206748,Input,OR,0
R-HSA-1236938,R-HSA-1236947,R-ALL-1236713,Input,OR,0
R-HSA-1236938,R-HSA-1236972,R-ALL-1236713,Input,OR,0
R-HSA-1236939,R-HSA-1236941,R-HSA-1236923,Input,AND,1
R-HSA-1236941,R-HSA-1236955,R-HSA-1236926,Input,AND,1
R-HSA-1236943,R-HSA-1236964,R-HSA-1236934,Input,AND,1
R-HSA-1236949,R-HSA-1236971,R-ALL-1236721,Input,AND,1
R-HSA-1236955,R-HSA-1236940,R-HSA-1236929,Input,OR,0
R-HSA-1236956,R-HSA-1236963,R-ALL-1236714,Input,AND,1
R-HSA-1236958,R-HSA-1236956,R-HSA-1236920,Input,OR,0
R-HSA-1236963,R-HSA-1236938,R-ALL-1236716,Input,AND,1
R-HSA-1236964,R-HSA-198955,R-HSA-198904,Input,AND,1
R-HSA-1236965,R-HSA-198955,R-HSA-198904,Input,AND,1
R-HSA-1236971,R-HSA-1236965,R-HSA-1236931,Input,AND,1
R-HSA-1250253,R-HSA-1250264,R-HSA-1250246,Input,OR,0
R-HSA-1250253,R-HSA-1250272,R-HSA-1250246,Input,OR,0
R-HSA-1264832,R-HSA-449978,R-HSA-1264843,Input,AND,1
R-HSA-1295516,R-HSA-8983003,R-HSA-1295544,Input,AND,1
R-HSA-1295519,R-HSA-1295516,R-HSA-1295546,Input,OR,0
R-HSA-1295519,R-HSA-9025969,R-HSA-1295546,Input,OR,0
R-HSA-1295540,R-HSA-6785165,R-HSA-8982988,Input,OR,0
R-HSA-1296421,R-HSA-844610,R-NUL-1296409,Input,AND,1
R-HSA-1302698,R-HSA-1364044,R-HSA-1302663,Input,AND,1
R-HSA-1306876,R-HSA-873951,R-HSA-874112,Input,AND,1
R-HSA-1362465,R-HSA-982775,R-HSA-1362481,Negative Regulator,AND,-1
R-HSA-1364043,R-HSA-1369080,R-HSA-1369125,Input,OR,0
R-HSA-1364043,R-HSA-1369114,R-HSA-1369125,Input,OR,0
R-HSA-1364044,R-HSA-976991,R-HSA-1364076,Input,AND,1
R-HSA-1369080,R-HSA-1671691,R-HSA-1369095,Input,OR,0
R-HSA-1369114,R-HSA-1369115,R-HSA-1369118,Input,OR,0
R-HSA-1370500,R-HSA-976991,R-HSA-1369085,Input,OR,0
R-HSA-1370500,R-HSA-1170539,R-HSA-1369085,Input,OR,0
R-HSA-1370505,R-HSA-1370500,R-HSA-1977946,Input,AND,1
R-HSA-1461971,R-HSA-1461982,R-HSA-1471345,Input,AND,1
R-HSA-1461995,R-HSA-1462005,R-HSA-1471358,Input,AND,1
R-HSA-1462005,R-HSA-1461993,R-HSA-1471344,Input,OR,0
R-HSA-1591234,R-HSA-1810457,R-HSA-1591233,Input,OR,0
R-HSA-1591234,R-HSA-1606324,R-HSA-1591233,Input,OR,0
R-HSA-1606324,R-HSA-8948703,R-HSA-1606333,Input,OR,0
R-HSA-1606324,R-HSA-1606345,R-HSA-1606333,Input,OR,0
R-HSA-1606327,R-HSA-8948703,R-HSA-1606333,Input,OR,0
R-HSA-1606327,R-HSA-1606345,R-HSA-1606333,Input,OR,0
R-HSA-1606327,R-HSA-2395992,R-HSA-166258,Input,OR,0
R-HSA-1606345,R-HSA-1606327,R-HSA-1606328,Input,OR,0
R-HSA-162363,R-HSA-162425,R-HSA-162419,Catalyst,AND,1
R-HSA-166015,R-HSA-166038,R-HSA-166013,Input,OR,0
R-HSA-166015,R-HSA-169719,R-HSA-166013,Input,OR,0
R-HSA-166038,R-HSA-166015,R-HSA-166010,Input,OR,0
R-HSA-166038,R-HSA-8869683,R-HSA-166010,Input,OR,0
R-HSA-166041,R-HSA-2201293,R-HSA-166850,Input,OR,0
R-HSA-166072,R-HSA-937079,R-HSA-166062,Input,OR,0
R-HSA-166082,R-HSA-937022,R-HSA-166080,Input,OR,0
R-HSA-166119,R-HSA-166284,R-HSA-166118,Input,OR,0
R-HSA-166168,R-HSA-166175,R-HSA-166163,Input,AND,1
R-HSA-166175,R-HSA-2559568,R-HSA-166172,Input,OR,0
R-HSA-166175,R-HSA-2201338,R-HSA-166172,Input,OR,0
R-HSA-166175,R-HSA-936985,R-HSA-166172,Input,OR,0
R-HSA-166175,R-HSA-168921,R-HSA-166172,Input,OR,0
R-HSA-166245,R-HSA-166271,R-HSA-936970,Input,AND,1
R-HSA-166271,R-HSA-166245,R-HSA-937070,Input,OR,0
R-HSA-166284,R-HSA-166286,R-HSA-166281,Input,OR,0
R-HSA-166286,R-HSA-166363,R-HSA-166360,Input,OR,0
R-HSA-166362,R-HSA-166091,R-HSA-937048,Input,OR,0
R-HSA-166362,R-HSA-937044,R-HSA-937036,Input,OR,0
R-HSA-166363,R-HSA-166362,R-HSA-937053,Input,OR,0
R-HSA-166792,R-HSA-166795,R-HSA-166780,Input,AND,1
R-HSA-166795,R-HSA-173636,R-HSA-166784,Input,OR,0
R-HSA-166795,R-HSA-981648,R-HSA-166784,Input,OR,0
R-HSA-166817,R-HSA-444647,R-HSA-166828,Input,OR,0
R-HSA-166817,R-HSA-981539,R-HSA-166832,Input,OR,0
R-HSA-166817,R-HSA-976768,R-HSA-166832,Input,OR,0
R-HSA-1671687,R-HSA-1675473,R-HSA-976956,Input,OR,0
R-HSA-1671687,R-HSA-1370505,R-HSA-976956,Input,OR,0
R-HSA-1675473,R-HSA-982810,R-HSA-1675475,Positive Regulator,AND,1
R-HSA-1678843,R-HSA-1678842,R-HSA-1678834,Input,OR,0
R-HSA-1678921,R-HSA-1678998,R-HSA-1678926,Input,AND,1
R-HSA-1678923,R-HSA-1678944,R-HSA-1679076,Input,OR,0
R-HSA-1678927,R-HSA-1678920,R-HSA-188168,Input,OR,0
R-HSA-1678927,R-HSA-1678920,R-HSA-1679073,Input,OR,0
R-HSA-1678927,R-HSA-1678981,R-HSA-1679073,Input,OR,0
R-HSA-1678944,R-HSA-1678923,R-HSA-1678932,Input,AND,1
R-HSA-1678944,R-HSA-1678923,R-HSA-1678941,Input,AND,1
R-HSA-1678998,R-HSA-1678927,R-HSA-1679067,Input,OR,0
R-HSA-168053,R-HSA-168440,R-HSA-450243,Input,OR,0
R-HSA-168092,R-HSA-168929,R-HSA-167985,Input,AND,1
R-HSA-168136,R-HSA-450292,R-HSA-450237,Input,OR,0
R-HSA-168136,R-HSA-168440,R-HSA-450237,Input,OR,0
R-HSA-168140,R-HSA-168166,R-HSA-168155,Input,OR,0
R-HSA-168140,R-HSA-9630923,R-HSA-168155,Input,OR,0
R-HSA-168140,R-HSA-9604480,R-HSA-168155,Input,OR,0
R-HSA-168166,R-HSA-448703,R-HSA-177673,Positive Regulator,AND,1
R-HSA-168166,R-HSA-9603905,R-HSA-177673,Positive Regulator,AND,1
R-HSA-168184,R-HSA-5684275,R-HSA-177663,Catalyst,AND,1
R-HSA-168184,R-HSA-5684267,R-HSA-177663,Catalyst,AND,1
R-HSA-168184,R-HSA-168140,R-HSA-177663,Catalyst,AND,1
R-HSA-168400,R-HSA-622310,R-HSA-168408,Input,OR,0
R-HSA-168400,R-HSA-622420,R-HSA-168408,Input,OR,0
R-HSA-168405,R-HSA-622415,R-HSA-168409,Input,OR,0
R-HSA-168405,R-HSA-741395,R-HSA-168409,Input,OR,0
R-HSA-168412,R-HSA-708349,R-HSA-168414,Input,AND,1
R-HSA-168909,R-HSA-990528,R-HSA-918201,Input,OR,0
R-HSA-168909,R-HSA-918227,R-HSA-918201,Input,OR,0
R-HSA-168909,R-HSA-168934,R-HSA-918201,Input,OR,0
R-HSA-168909,R-HSA-918230,R-HSA-918201,Input,OR,0
R-HSA-168910,R-HSA-5684275,R-HSA-177663,Catalyst,AND,1
R-HSA-168910,R-HSA-5684267,R-HSA-177663,Catalyst,AND,1
R-HSA-168910,R-HSA-168140,R-HSA-177663,Catalyst,AND,1
R-HSA-168915,R-HSA-2562541,R-HSA-937016,Input,AND,1
R-HSA-168915,R-HSA-937029,R-HSA-937016,Input,AND,1
R-HSA-168921,R-HSA-2562541,R-HSA-168912,Input,OR,0
R-HSA-168921,R-HSA-168915,R-HSA-168912,Input,OR,0
R-HSA-168929,R-HSA-9014320,R-HSA-168907,Input,OR,0
R-HSA-168929,R-HSA-9013992,R-HSA-168907,Input,OR,0
R-HSA-168929,R-HSA-177694,R-HSA-168907,Input,OR,0
R-HSA-168929,R-HSA-168930,R-HSA-168907,Input,OR,0
R-HSA-168930,R-HSA-9013889,R-HSA-177649,Input,OR,0
R-HSA-168930,R-HSA-9014342,R-HSA-177649,Input,OR,0
R-HSA-168930,R-HSA-168910,R-HSA-177649,Input,OR,0
R-HSA-168934,R-HSA-933526,R-HSA-918291,Input,AND,1
R-HSA-168935,R-HSA-918224,R-HSA-168906,Input,OR,0
R-HSA-169680,R-HSA-1168376,R-HSA-169696,Catalyst,AND,1
R-HSA-169680,R-HSA-169683,R-HSA-169696,Catalyst,AND,1
R-HSA-169719,R-HSA-166015,R-HSA-166010,Input,OR,0
R-HSA-169719,R-HSA-8869683,R-HSA-166010,Input,OR,0
R-HSA-173626,R-HSA-173631,R-HSA-173619,Input,AND,1
R-HSA-173631,R-HSA-8852266,R-HSA-173618,Input,AND,1
R-HSA-173680,R-HSA-375395,R-HSA-173677,Input,OR,0
R-HSA-173680,R-HSA-173705,R-HSA-173671,Input,AND,1
R-HSA-173705,R-HSA-173709,R-HSA-173711,Input,AND,1
R-HSA-173709,R-HSA-2530453,R-HSA-173708,Input,OR,0
R-HSA-173709,R-HSA-173720,R-HSA-173708,Input,OR,0
R-HSA-173720,R-HSA-173723,R-HSA-173719,Input,AND,1
R-HSA-173723,R-HSA-2530445,R-HSA-173722,Input,OR,0
R-HSA-173723,R-HSA-173725,R-HSA-173722,Input,OR,0
R-HSA-173739,R-HSA-173740,R-HSA-182450,Input,AND,1
R-HSA-173740,R-HSA-173745,R-HSA-182529,Input,OR,0
R-HSA-173745,R-HSA-183130,R-HSA-182451,Input,OR,0
R-HSA-173754,R-HSA-174551,R-HSA-173752,Input,OR,0
R-HSA-174551,R-HSA-444647,R-HSA-166828,Input,OR,0
R-HSA-177690,R-HSA-177692,R-HSA-177689,Input,OR,0
R-HSA-177692,R-HSA-847070,R-HSA-177691,Input,OR,0
R-HSA-177694,R-HSA-450259,R-HSA-177693,Input,AND,1
R-HSA-1810457,R-HSA-168910,R-HSA-1810470,Positive Regulator,AND,1
R-HSA-183122,R-HSA-173754,R-HSA-173749,Input,OR,0
R-HSA-183122,R-HSA-977363,R-HSA-173749,Input,OR,0
R-HSA-183126,R-HSA-183122,R-HSA-173737,Input,OR,0
R-HSA-183130,R-HSA-444647,R-HSA-166828,Input,OR,0
R-HSA-183130,R-HSA-981539,R-HSA-166832,Input,OR,0
R-HSA-183130,R-HSA-976768,R-HSA-166832,Input,OR,0
R-HSA-1834939,R-HSA-2396002,R-HSA-1834956,Input,OR,0
R-HSA-1834951,R-HSA-1834939,R-HSA-1834947,Positive Regulator,AND,1
R-HSA-187895,R-HSA-188002,R-HSA-1679087,Input,OR,0
R-HSA-1964496,R-HSA-3134804,R-HSA-1834963,Input,OR,0
R-HSA-198270,R-HSA-2317314,R-HSA-377179,Input,AND,1
R-HSA-198640,R-HSA-2317314,R-HSA-2317310,Input,AND,1
R-HSA-198669,R-HSA-199910,R-HSA-198683,Catalyst,AND,1
R-HSA-198669,R-HSA-199935,R-HSA-198683,Catalyst,AND,1
R-HSA-198756,R-HSA-199910,R-HSA-198683,Catalyst,AND,1
R-HSA-198756,R-HSA-199935,R-HSA-198683,Catalyst,AND,1
R-HSA-199404,R-HSA-5676597,R-HSA-199402,Input,AND,1
R-HSA-202164,R-HSA-202222,R-HSA-202311,Input,AND,1
R-HSA-202164,R-HSA-202394,R-HSA-202311,Input,AND,1
R-HSA-202165,R-HSA-202344,R-HSA-203494,Input,OR,0
R-HSA-202165,R-HSA-389758,R-HSA-203494,Input,OR,0
R-HSA-202168,R-HSA-8855381,R-HSA-202345,Input,OR,0
R-HSA-202168,R-HSA-202174,R-HSA-202345,Input,OR,0
R-HSA-202174,R-HSA-202245,R-HSA-202181,Catalyst,AND,1
R-HSA-202174,R-HSA-202216,R-HSA-202181,Catalyst,AND,1
R-HSA-202203,R-HSA-202365,R-HSA-202283,Catalyst,AND,1
R-HSA-202214,R-HSA-202291,R-HSA-202157,Input,OR,0
R-HSA-202214,R-HSA-202233,R-HSA-202157,Input,OR,0
R-HSA-202216,R-HSA-202375,R-HSA-202162,Input,OR,0
R-HSA-202216,R-HSA-202331,R-HSA-202162,Input,OR,0
R-HSA-202222,R-HSA-202437,R-HSA-202442,Catalyst,AND,1
R-HSA-202233,R-HSA-202214,R-HSA-202154,Input,OR,0
R-HSA-202241,R-HSA-202216,R-HSA-202151,Input,OR,0
R-HSA-202245,R-HSA-202212,R-HSA-202364,Input,OR,0
R-HSA-202245,R-HSA-202325,R-HSA-202364,Input,OR,0
R-HSA-202291,R-HSA-202165,R-HSA-202266,Input,OR,0
R-HSA-202291,R-HSA-8852200,R-HSA-202266,Input,OR,0
R-HSA-202291,R-HSA-202307,R-HSA-202266,Input,OR,0
R-HSA-202291,R-HSA-202168,R-HSA-202266,Input,OR,0
R-HSA-202307,R-HSA-202222,R-HSA-202300,Input,OR,0
R-HSA-202307,R-HSA-2730835,R-HSA-202300,Input,OR,0
R-HSA-202325,R-HSA-202241,R-HSA-202177,Input,AND,1
R-HSA-202328,R-HSA-202307,R-HSA-202187,Input,OR,0
R-HSA-202328,R-HSA-2730882,R-HSA-202187,Input,OR,0
R-HSA-202344,R-HSA-202168,R-HSA-202330,Input,OR,0
R-HSA-202394,R-HSA-202437,R-HSA-202349,Input,OR,0
R-HSA-202437,R-HSA-202443,R-HSA-202440,Input,AND,1
R-HSA-202443,R-HSA-202466,R-HSA-202445,Input,AND,1
R-HSA-202453,R-HSA-202534,R-HSA-202463,Input,OR,0
R-HSA-202453,R-HSA-202453,R-HSA-202463,Input,OR,0
R-HSA-202453,R-HSA-937050,R-HSA-202463,Input,OR,0
R-HSA-202453,R-HSA-975118,R-HSA-202463,Input,OR,0
R-HSA-202453,R-HSA-975122,R-HSA-202463,Input,OR,0
R-HSA-202453,R-HSA-5607756,R-HSA-202463,Input,OR,0
R-HSA-202453,R-HSA-5607757,R-HSA-202463,Input,OR,0
R-HSA-202453,R-HSA-2730904,R-HSA-202463,Input,OR,0
R-HSA-202453,R-HSA-202534,R-HSA-202456,Input,OR,0
R-HSA-202453,R-HSA-202510,R-HSA-202456,Input,OR,0
R-HSA-202459,R-HSA-202489,R-HSA-202480,Input,AND,1
R-HSA-202466,R-HSA-202459,R-HSA-202454,Input,OR,0
R-HSA-202472,R-HSA-202453,R-HSA-202471,Input,OR,0
R-HSA-202478,R-HSA-202472,R-HSA-202468,Input,AND,1
R-HSA-202489,R-HSA-202478,R-HSA-202475,Input,AND,1
R-HSA-202500,R-HSA-202534,R-HSA-202513,Input,OR,0
R-HSA-202510,R-HSA-202500,R-HSA-202507,Catalyst,AND,1
R-HSA-202534,R-HSA-202534,R-HSA-202463,Input,OR,0
R-HSA-202534,R-HSA-202453,R-HSA-202463,Input,OR,0
R-HSA-202534,R-HSA-937050,R-HSA-202463,Input,OR,0
R-HSA-202534,R-HSA-975118,R-HSA-202463,Input,OR,0
R-HSA-202534,R-HSA-975122,R-HSA-202463,Input,OR,0
R-HSA-202534,R-HSA-5607756,R-HSA-202463,Input,OR,0
R-HSA-202534,R-HSA-5607757,R-HSA-202463,Input,OR,0
R-HSA-202534,R-HSA-2730904,R-HSA-202463,Input,OR,0
R-HSA-202534,R-HSA-202541,R-HSA-202562,Catalyst,AND,1
R-HSA-202541,R-HSA-5607728,R-HSA-5607671,Input,OR,0
R-HSA-2025890,R-HSA-2025882,R-HSA-2025899,Input,OR,0
R-HSA-2029268,R-HSA-2029272,R-HSA-2029156,Input,OR,0
R-HSA-2029270,R-HSA-2029268,R-HSA-2029137,Input,OR,0
R-HSA-2029272,R-HSA-2029273,R-HSA-2029158,Input,OR,0
R-HSA-2029272,R-HSA-2029270,R-HSA-2029158,Input,OR,0
R-HSA-2029272,R-HSA-2029453,R-HSA-2029158,Input,OR,0
R-HSA-2029272,R-HSA-2029458,R-HSA-2029158,Input,OR,0
R-HSA-2029272,R-HSA-2197697,R-HSA-2029158,Input,OR,0
R-HSA-2029273,R-HSA-2029271,R-HSA-2029149,Catalyst,AND,1
R-HSA-2029445,R-HSA-442586,R-HSA-182921,Input,OR,0
R-HSA-2029449,R-HSA-2029273,R-HSA-2029158,Input,OR,0
R-HSA-2029449,R-HSA-2029270,R-HSA-2029158,Input,OR,0
R-HSA-2029449,R-HSA-2029453,R-HSA-2029158,Input,OR,0
R-HSA-2029449,R-HSA-2029458,R-HSA-2029158,Input,OR,0
R-HSA-2029449,R-HSA-2197697,R-HSA-2029158,Input,OR,0
R-HSA-2029451,R-HSA-2029465,R-HSA-442641,Input,OR,0
R-HSA-2029452,R-HSA-2029449,R-HSA-2029129,Input,OR,0
R-HSA-2029453,R-HSA-2029451,R-HSA-2029131,Catalyst,AND,1
R-HSA-2029454,R-HSA-2029460,R-HSA-399819,Catalyst,AND,1
R-HSA-2029456,R-HSA-2029454,R-HSA-2029159,Input,OR,0
R-HSA-2029456,R-HSA-2029454,R-HSA-162629,Input,AND,1
R-HSA-2029458,R-HSA-2029453,R-HSA-2029133,Input,OR,0
R-HSA-2029459,R-HSA-2029476,R-HSA-2029128,Input,OR,0
R-HSA-2029459,R-HSA-2029452,R-HSA-2029128,Input,OR,0
R-HSA-2029460,R-HSA-419645,R-HSA-399816,Input,AND,1
R-HSA-2029465,R-HSA-2130194,R-HSA-2029147,Input,OR,0
R-HSA-2029466,R-HSA-2197690,R-HSA-2029140,Input,OR,0
R-HSA-2029467,R-HSA-2029465,R-HSA-442641,Input,OR,0
R-HSA-2029473,R-HSA-2029476,R-HSA-1861699,Input,OR,0
R-HSA-2029473,R-HSA-1861595,R-HSA-1861699,Input,OR,0
R-HSA-2032396,R-HSA-1028817,R-HSA-177675,Input,OR,0
R-HSA-2032396,R-HSA-3134883,R-HSA-177675,Input,OR,0
R-HSA-203774,R-HSA-202233,R-HSA-202297,Catalyst,AND,1
R-HSA-203979,R-HSA-983426,R-HSA-203997,Input,AND,1
R-HSA-2089927,R-HSA-2089943,R-HSA-2089954,Catalyst,AND,1
R-HSA-209061,R-HSA-2730894,R-HSA-194043,Input,OR,0
R-HSA-209125,R-HSA-209063,R-HSA-206891,Input,AND,1
R-HSA-210289,R-HSA-2395412,R-HSA-210250,Input,OR,0
R-HSA-2130151,R-HSA-210273,R-HSA-548940,Input,OR,0
R-HSA-2130151,R-HSA-2426566,R-HSA-548940,Input,OR,0
R-HSA-2130151,R-HSA-210309,R-HSA-548940,Input,OR,0
R-HSA-2130151,R-HSA-2426569,R-HSA-548940,Input,OR,0
R-HSA-2130151,R-HSA-2272753,R-HSA-548940,Input,OR,0
R-HSA-2130151,R-HSA-210295,R-HSA-548940,Input,OR,0
R-HSA-2130151,R-HSA-210292,R-HSA-548940,Input,OR,0
R-HSA-2130151,R-HSA-2272795,R-HSA-548940,Input,OR,0
R-HSA-2130151,R-HSA-210298,R-HSA-548940,Input,OR,0
R-HSA-2130151,R-HSA-2172123,R-HSA-548940,Input,OR,0
R-HSA-2130151,R-HSA-210271,R-HSA-548940,Input,OR,0
R-HSA-2130151,R-HSA-2272668,R-HSA-548940,Input,OR,0
R-HSA-2130151,R-HSA-2172126,R-HSA-548940,Input,OR,0
R-HSA-2130151,R-HSA-210300,R-HSA-548940,Input,OR,0
R-HSA-2130194,R-HSA-2029469,R-HSA-2130182,Input,OR,0
R-HSA-2130336,R-HSA-2130504,R-HSA-2130680,Input,OR,0
R-HSA-2130349,R-HSA-2213246,R-HSA-2130574,Input,OR,0
R-HSA-2130378,R-HSA-2130500,R-HSA-2130431,Input,AND,1
R-HSA-2130393,R-HSA-2130378,R-HSA-2130491,Input,OR,0
